county_fips,county_name_bps,year,bps_total_bldgs,bps_total_bldgs_rep,bps_total_units,bps_total_units_rep,bps_total_value,bps_total_value_rep,bps_bldgs_1_unit,bps_bldgs_1_unit_rep,bps_bldgs_2_units,bps_bldgs_2_units_rep,bps_bldgs_3_4_units,bps_bldgs_3_4_units_rep,bps_bldgs_5_units,bps_bldgs_5_units_rep,bps_units_1_unit,bps_units_1_unit_rep,bps_units_2_units,bps_units_2_units_rep,bps_units_3_4_units,bps_units_3_4_units_rep,bps_units_5_units,bps_units_5_units_rep,bps_value_1_unit,bps_value_1_unit_rep,bps_value_2_units,bps_value_2_units_rep,bps_value_3_4_units,bps_value_3_4_units_rep,bps_value_5_units,bps_value_5_units_rep
27047,Freeborn,2018,25,25,25,25,6295507,6295507,25,25,0,0,0,0,0,0,25,25,0,0,0,0,0,0,6295507,6295507,0,0,0,0,0,0
27047,Freeborn,2019,11,11,11,11,2937271,2937271,11,11,0,0,0,0,0,0,11,11,0,0,0,0,0,0,2937271,2937271,0,0,0,0,0,0
27047,Freeborn,2020,13,13,13,13,2697516,2697516,13,13,0,0,0,0,0,0,13,13,0,0,0,0,0,0,2697516,2697516,0,0,0,0,0,0
27047,Freeborn,2021,27,27,74,74,10507030,10507030,26,26,0,0,0,0,1,1,26,26,0,0,0,0,48,48,6507030,6507030,0,0,0,0,4000000,4000000
27047,Freeborn,2022,14,14,14,14,4464683,4464683,14,14,0,0,0,0,0,0,14,14,0,0,0,0,0,0,4464683,4464683,0,0,0,0,0,0
27047,Freeborn,2023,12,12,12,12,3871192,3871192,12,12,0,0,0,0,0,0,12,12,0,0,0,0,0,0,3871192,3871192,0,0,0,0,0,0
27047,Freeborn,2024,16,16,16,16,4794235,4794235,16,16,0,0,0,0,0,0,16,16,0,0,0,0,0,0,4794235,4794235,0,0,0,0,0,0
27049,Goodhue,2011,39,39,39,39,7438000,7438000,39,39,0,0,0,0,0,0,39,39,0,0,0,0,0,0,7438000,7438000,0,0,0,0,0,0
27049,Goodhue,2012,53,53,53,53,9809934,9809934,53,53,0,0,0,0,0,0,53,53,0,0,0,0,0,0,9809934,9809934,0,0,0,0,0,0
27049,Goodhue,2013,56,56,56,56,11172400,11172400,56,56,0,0,0,0,0,0,56,56,0,0,0,0,0,0,11172400,11172400,0,0,0,0,0,0
27049,Goodhue,2014,64,53,64,53,15325016,13645616,64,53,0,0,0,0,0,0,64,53,0,0,0,0,0,0,15325016,13645616,0,0,0,0,0,0
27049,Goodhue,2015,72,72,72,72,16521626,16521626,72,72,0,0,0,0,0,0,72,72,0,0,0,0,0,0,16521626,16521626,0,0,0,0,0,0
27049,Goodhue,2016,89,89,150,150,25484014,25484014,86,86,2,2,0,0,1,1,86,86,4,4,0,0,60,60,20634014,20634014,400000,400000,0,0,4450000,4450000
27049,Goodhue,2017,95,95,97,97,21384347,21384347,93,93,2,2,0,0,0,0,93,93,4,4,0,0,0,0,20759397,20759397,624950,624950,0,0,0,0
27049,Goodhue,2018,101,101,136,136,27350515,27350515,100,100,0,0,0,0,1,1,100,100,0,0,0,0,36,36,21850015,21850015,0,0,0,0,5500500,5500500
27049,Goodhue,2019,93,93,203,203,32255756,32255756,89,89,3,3,0,0,1,1,89,89,6,6,0,0,108,108,21142655,21142655,1147000,1147000,0,0,9966101,9966101
27049,Goodhue,2020,121,121,176,176,32404616,32404616,102,102,4,4,14,14,1,1,102,102,8,8,56,56,10,10,25041332,25041332,1582000,1582000,4850305,4850305,930979,930979
27049,Goodhue,2021,114,114,170,170,37526794,37526794,113,113,0,0,0,0,1,1,113,113,0,0,0,0,57,57,30720858,30720858,0,0,0,0,6805936,6805936
27049,Goodhue,2022,93,93,170,170,35618701,35618701,92,92,0,0,0,0,1,1,92,92,0,0,0,0,78,78,27316834,27316834,0,0,0,0,8301867,8301867
27049,Goodhue,2023,49,49,50,50,13971982,13971982,48,48,1,1,0,0,0,0,48,48,2,2,0,0,0,0,13431982,13431982,540000,540000,0,0,0,0
27049,Goodhue,2024,82,82,86,86,25280056,25280056,78,78,4,4,0,0,0,0,78,78,8,8,0,0,0,0,24010056,24010056,1270000,1270000,0,0,0,0
27051,Grant,2011,3,3,3,3,501864,501864,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,501864,501864,0,0,0,0,0,0
27051,Grant,2012,1,1,1,1,172601,172601,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,172601,172601,0,0,0,0,0,0
27051,Grant,2013,1,1,1,1,180000,180000,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,180000,180000,0,0,0,0,0,0
27051,Grant,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27051,Grant,2015,3,3,3,3,552966,552966,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,552966,552966,0,0,0,0,0,0
27051,Grant,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27051,Grant,2017,1,1,1,1,180000,180000,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,180000,180000,0,0,0,0,0,0
27051,Grant,2018,2,1,2,1,570000,390000,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,570000,390000,0,0,0,0,0,0
27051,Grant,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27051,Grant,2020,2,2,2,2,387744,387744,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,387744,387744,0,0,0,0,0,0
27051,Grant,2021,1,1,1,1,300000,300000,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,300000,300000,0,0,0,0,0,0
27051,Grant,2022,3,3,3,3,398303,398303,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,398303,398303,0,0,0,0,0,0
27051,Grant,2023,1,1,1,1,500000,500000,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,500000,500000,0,0,0,0,0,0
27051,Grant,2024,2,2,2,2,750000,750000,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,750000,750000,0,0,0,0,0,0
27053,Hennepin,2011,919,914,1615,1610,381933295,379501218,900,895,1,1,1,1,17,17,900,895,2,2,4,4,709,709,293606375,291174298,428190,428190,663000,663000,87235730,87235730
27053,Hennepin,2012,1389,1383,5505,5499,1043581049,1040991284,1346,1340,1,1,3,3,39,39,1346,1340,2,2,12,12,4145,4145,464679649,462089884,200000,200000,1873864,1873864,576827536,576827536
27053,Hennepin,2013,1793,1775,5979,5918,1273045865,1260346675,1747,1730,1,1,6,6,39,38,1747,1730,2,2,22,22,4208,4164,632594865,625884831,275000,275000,4183988,4183988,635992012,630002856
27053,Hennepin,2014,1693,1683,4665,4655,1125447797,1122597772,1655,1645,3,3,5,5,30,30,1655,1645,6,6,18,18,2986,2986,642852189,640002164,1207305,1207305,4759748,4759748,476628555,476628555
27053,Hennepin,2015,1650,1642,4376,4360,1139581932,1134521343,1617,1611,1,1,4,3,28,27,1617,1611,2,2,14,11,2743,2736,620133590,616498122,305000,305000,2285598,1598400,516857744,516119821
27053,Hennepin,2016,1678,1665,5364,5303,1294844052,1278312735,1641,1629,2,2,5,5,30,29,1641,1629,4,4,19,19,3700,3651,660734159,653729775,320856,320856,4910449,4910449,628878588,619351655
27053,Hennepin,2017,1977,1959,5344,5318,1290594728,1279082503,1930,1914,9,9,7,7,31,29,1930,1914,18,18,26,26,3370,3360,711917404,702349451,6269303,6269303,5303574,5303574,567104447,565160175
27053,Hennepin,2018,2029,2003,7057,7031,1768791826,1759497787,1955,1929,10,10,16,16,48,48,1955,1929,20,20,62,62,5020,5020,776813800,767519761,3225097,3225097,14242719,14242719,974510210,974510210
27053,Hennepin,2019,2074,2064,9195,9185,2093711249,2088284481,1984,1974,12,12,12,12,66,66,1984,1974,24,24,42,42,7145,7145,774931127,769504359,5101152,5101152,10596479,10596479,1303082491,1303082491
27053,Hennepin,2020,2038,1984,7694,7640,1761532772,1743164864,1942,1888,18,18,12,12,66,66,1942,1888,36,36,43,43,5673,5673,785219853,766851945,6722838,6722838,11610885,11610885,957979196,957979196
27053,Hennepin,2021,2188,2035,7905,7744,1927449905,1871061411,2091,1942,18,18,15,11,64,64,2091,1942,36,36,49,37,5729,5729,878353023,824533213,7917311,7917311,10370281,7801597,1030809290,1030809290
27053,Hennepin,2022,1775,1759,9409,9393,2364552098,2356157259,1656,1640,9,9,28,28,82,82,1656,1640,18,18,98,98,7637,7637,781499134,773104295,4714936,4714936,26478106,26478106,1551859922,1551859922
27053,Hennepin,2023,1853,1843,5646,5636,1781096981,1776238448,1782,1772,13,13,18,18,40,40,1782,1772,26,26,66,66,3772,3772,854603483,849744950,6799939,6799939,15871827,15871827,903821732,903821732
27053,Hennepin,2024,2123,2113,3919,3909,1384366748,1378529643,2054,2044,36,36,15,15,18,18,2054,2044,72,72,54,54,1739,1739,963666978,957829873,16790369,16790369,6543612,6543612,397365789,397365789
27055,Houston,2011,21,21,22,22,3888781,3888781,20,20,1,1,0,0,0,0,20,20,2,2,0,0,0,0,3588781,3588781,300000,300000,0,0,0,0
27055,Houston,2012,34,26,35,26,6193777,4395240,33,26,1,0,0,0,0,0,33,26,2,0,0,0,0,0,5893777,4395240,300000,0,0,0,0,0
27055,Houston,2013,28,28,28,28,6357000,6357000,28,28,0,0,0,0,0,0,28,28,0,0,0,0,0,0,6357000,6357000,0,0,0,0,0,0
27055,Houston,2014,44,43,44,43,8300000,8150000,44,43,0,0,0,0,0,0,44,43,0,0,0,0,0,0,8300000,8150000,0,0,0,0,0,0
27055,Houston,2015,31,30,43,42,7619500,7344500,29,28,0,0,0,0,2,2,29,28,0,0,0,0,14,14,5540000,5265000,0,0,0,0,2079500,2079500
27055,Houston,2016,25,24,25,24,5201000,4926000,25,24,0,0,0,0,0,0,25,24,0,0,0,0,0,0,5201000,4926000,0,0,0,0,0,0
27055,Houston,2017,44,44,45,45,10817000,10817000,43,43,1,1,0,0,0,0,43,43,2,2,0,0,0,0,10467000,10467000,350000,350000,0,0,0,0
27055,Houston,2018,25,25,46,46,7394500,7394500,22,22,0,0,0,0,3,3,22,22,0,0,0,0,24,24,5974500,5974500,0,0,0,0,1420000,1420000
27055,Houston,2019,25,25,25,25,6687256,6687256,25,25,0,0,0,0,0,0,25,25,0,0,0,0,0,0,6687256,6687256,0,0,0,0,0,0
27055,Houston,2020,39,39,49,49,11127486,11127486,37,37,1,1,0,0,1,1,37,37,2,2,0,0,10,10,10051766,10051766,310000,310000,0,0,765720,765720
27055,Houston,2021,29,25,35,31,7046012,6095037,24,20,4,4,1,1,0,0,24,20,8,8,3,3,0,0,4838612,3887637,1602400,1602400,605000,605000,0,0
27055,Houston,2022,43,42,46,45,12949718,12857718,40,39,3,3,0,0,0,0,40,39,6,6,0,0,0,0,11698918,11606918,1250800,1250800,0,0,0,0
27055,Houston,2023,34,33,37,36,12492380,12254636,31,30,3,3,0,0,0,0,31,30,6,6,0,0,0,0,11472380,11234636,1020000,1020000,0,0,0,0
27055,Houston,2024,39,39,44,44,15002051,15002051,34,34,5,5,0,0,0,0,34,34,10,10,0,0,0,0,12485051,12485051,2517000,2517000,0,0,0,0
27057,Hubbard,2011,18,7,18,7,2405639,888640,18,7,0,0,0,0,0,0,18,7,0,0,0,0,0,0,2405639,888640,0,0,0,0,0,0
27057,Hubbard,2012,18,6,18,6,2666409,1019851,18,6,0,0,0,0,0,0,18,6,0,0,0,0,0,0,2666409,1019851,0,0,0,0,0,0
27057,Hubbard,2013,22,10,49,37,4845558,3199000,21,9,0,0,0,0,1,1,21,9,0,0,0,0,28,28,3245558,1599000,0,0,0,0,1600000,1600000
27057,Hubbard,2014,18,15,18,15,2415127,1934601,18,15,0,0,0,0,0,0,18,15,0,0,0,0,0,0,2415127,1934601,0,0,0,0,0,0
27057,Hubbard,2015,24,21,24,21,4019009,3538483,24,21,0,0,0,0,0,0,24,21,0,0,0,0,0,0,4019009,3538483,0,0,0,0,0,0
27057,Hubbard,2016,27,9,55,37,6188508,3248982,26,8,0,0,0,0,1,1,26,8,0,0,0,0,29,29,3875008,935482,0,0,0,0,2313500,2313500
27057,Hubbard,2017,24,10,112,98,18805216,16373737,22,8,1,1,0,0,1,1,22,8,2,2,0,0,88,88,4545216,2113737,260000,260000,0,0,14000000,14000000
27057,Hubbard,2018,21,21,21,21,3976600,3976600,21,21,0,0,0,0,0,0,21,21,0,0,0,0,0,0,3976600,3976600,0,0,0,0,0,0
27057,Hubbard,2019,24,11,51,38,6388700,3970200,23,10,0,0,0,0,1,1,23,10,0,0,0,0,28,28,4188700,1770200,0,0,0,0,2200000,2200000
27057,Hubbard,2020,31,16,31,16,6730145,3233719,31,16,0,0,0,0,0,0,31,16,0,0,0,0,0,0,6730145,3233719,0,0,0,0,0,0
27057,Hubbard,2021,29,12,29,12,7231270,3259356,29,12,0,0,0,0,0,0,29,12,0,0,0,0,0,0,7231270,3259356,0,0,0,0,0,0
27057,Hubbard,2022,22,22,22,22,5861197,5861197,22,22,0,0,0,0,0,0,22,22,0,0,0,0,0,0,5861197,5861197,0,0,0,0,0,0
27057,Hubbard,2023,34,34,90,90,13968283,13968283,32,32,0,0,0,0,2,2,32,32,0,0,0,0,58,58,8468283,8468283,0,0,0,0,5500000,5500000
27057,Hubbard,2024,24,19,25,20,7005460,5489270,23,18,1,1,0,0,0,0,23,18,2,2,0,0,0,0,6755460,5239270,250000,250000,0,0,0,0
27059,Isanti,2011,24,20,35,31,4315570,3831600,23,19,0,0,0,0,1,1,23,19,0,0,0,0,12,12,3761878,3277908,0,0,0,0,553692,553692
27059,Isanti,2012,38,36,38,36,6070379,5875379,38,36,0,0,0,0,0,0,38,36,0,0,0,0,0,0,6070379,5875379,0,0,0,0,0,0
27059,Isanti,2013,78,76,96,94,15922392,15727392,72,70,0,0,6,6,0,0,72,70,0,0,24,24,0,0,13106392,12911392,0,0,2816000,2816000,0,0
27059,Isanti,2014,116,116,170,170,25386629,25386629,115,115,0,0,0,0,1,1,115,115,0,0,0,0,55,55,20436629,20436629,0,0,0,0,4950000,4950000
27059,Isanti,2015,127,127,174,174,27678002,27678002,126,126,0,0,0,0,1,1,126,126,0,0,0,0,48,48,23428002,23428002,0,0,0,0,4250000,4250000
27059,Isanti,2016,203,203,204,204,34671759,34671759,202,202,1,1,0,0,0,0,202,202,2,2,0,0,0,0,34392752,34392752,279007,279007,0,0,0,0
27059,Isanti,2017,270,260,270,260,48683970,46104404,270,260,0,0,0,0,0,0,270,260,0,0,0,0,0,0,48683970,46104404,0,0,0,0,0,0
27059,Isanti,2018,225,221,301,297,53341779,52062779,223,219,0,0,0,0,2,2,223,219,0,0,0,0,78,78,44092177,42813177,0,0,0,0,9249602,9249602
27059,Isanti,2019,258,258,258,258,51524575,51524575,258,258,0,0,0,0,0,0,258,258,0,0,0,0,0,0,51524575,51524575,0,0,0,0,0,0
27059,Isanti,2020,287,287,322,322,62837299,62837299,286,286,0,0,0,0,1,1,286,286,0,0,0,0,36,36,58137299,58137299,0,0,0,0,4700000,4700000
27059,Isanti,2021,319,319,468,468,96355272,96355272,311,311,0,0,2,2,6,6,311,311,0,0,8,8,149,149,74703178,74703178,0,0,1979694,1979694,19672400,19672400
27059,Isanti,2022,184,177,184,177,39864062,37797312,184,177,0,0,0,0,0,0,184,177,0,0,0,0,0,0,39864062,37797312,0,0,0,0,0,0
27059,Isanti,2023,142,142,388,388,73263580,73263580,139,139,0,0,0,0,3,3,139,139,0,0,0,0,249,249,34732778,34732778,0,0,0,0,38530802,38530802
27059,Isanti,2024,165,165,192,192,40335383,40335383,164,164,0,0,0,0,1,1,164,164,0,0,0,0,28,28,36268383,36268383,0,0,0,0,4067000,4067000
27061,Itasca,2011,89,71,89,71,14850390,11877542,89,71,0,0,0,0,0,0,89,71,0,0,0,0,0,0,14850390,11877542,0,0,0,0,0,0
27061,Itasca,2012,97,77,101,81,18681897,15398642,94,74,2,2,1,1,0,0,94,74,4,4,3,3,0,0,18331897,15048642,200000,200000,150000,150000,0,0
27061,Itasca,2013,96,89,166,155,25016669,23866669,88,84,3,1,2,1,3,3,88,84,6,2,7,4,65,65,18636669,17836669,580000,380000,200000,50000,5600000,5600000
27061,Itasca,2014,83,79,117,113,19449128,18649128,82,78,0,0,0,0,1,1,82,78,0,0,0,0,35,35,17449128,16649128,0,0,0,0,2000000,2000000
27061,Itasca,2015,92,84,170,158,28119484,26333443,82,75,0,0,7,7,3,2,82,75,0,0,28,28,60,55,18718715,17363443,0,0,4620000,4620000,4780769,4350000
27061,Itasca,2016,115,84,177,84,31389292,20353472,98,84,0,0,8,0,9,0,98,84,0,0,27,0,52,0,22903644,20353472,0,0,4455000,0,4030648,0
27061,Itasca,2017,75,75,76,76,17631371,17631371,74,74,1,1,0,0,0,0,74,74,2,2,0,0,0,0,17181371,17181371,450000,450000,0,0,0,0
27061,Itasca,2018,89,89,90,90,18288367,18288367,88,88,1,1,0,0,0,0,88,88,2,2,0,0,0,0,18078367,18078367,210000,210000,0,0,0,0
27061,Itasca,2019,101,101,102,102,22322902,22322902,100,100,1,1,0,0,0,0,100,100,2,2,0,0,0,0,21972902,21972902,350000,350000,0,0,0,0
27061,Itasca,2020,101,101,204,204,34385874,34385874,92,92,4,4,0,0,5,5,92,92,8,8,0,0,104,104,20441811,20441811,1000000,1000000,0,0,12944063,12944063
27061,Itasca,2021,116,115,116,115,28702471,28452471,116,115,0,0,0,0,0,0,116,115,0,0,0,0,0,0,28702471,28452471,0,0,0,0,0,0
27061,Itasca,2022,100,100,100,100,26665752,26665752,100,100,0,0,0,0,0,0,100,100,0,0,0,0,0,0,26665752,26665752,0,0,0,0,0,0
27061,Itasca,2023,129,120,142,133,41166408,38629984,128,119,0,0,0,0,1,1,128,119,0,0,0,0,14,14,38166408,35629984,0,0,0,0,3000000,3000000
27061,Itasca,2024,124,116,124,116,43611378,41356778,124,116,0,0,0,0,0,0,124,116,0,0,0,0,0,0,43611378,41356778,0,0,0,0,0,0
27063,Jackson,2011,20,17,20,17,2476087,2003000,20,17,0,0,0,0,0,0,20,17,0,0,0,0,0,0,2476087,2003000,0,0,0,0,0,0
27063,Jackson,2012,15,14,15,14,2607578,2457578,15,14,0,0,0,0,0,0,15,14,0,0,0,0,0,0,2607578,2457578,0,0,0,0,0,0
27063,Jackson,2013,14,14,14,14,2522448,2522448,14,14,0,0,0,0,0,0,14,14,0,0,0,0,0,0,2522448,2522448,0,0,0,0,0,0
27063,Jackson,2014,19,19,19,19,3747176,3747176,19,19,0,0,0,0,0,0,19,19,0,0,0,0,0,0,3747176,3747176,0,0,0,0,0,0
27063,Jackson,2015,23,23,56,56,4102512,4102512,14,14,0,0,6,6,3,3,14,14,0,0,24,24,18,18,2902512,2902512,0,0,800000,800000,400000,400000
27063,Jackson,2016,11,11,11,11,2297805,2297805,11,11,0,0,0,0,0,0,11,11,0,0,0,0,0,0,2297805,2297805,0,0,0,0,0,0
27063,Jackson,2017,13,13,13,13,2627949,2627949,13,13,0,0,0,0,0,0,13,13,0,0,0,0,0,0,2627949,2627949,0,0,0,0,0,0
27063,Jackson,2018,6,6,6,6,1473000,1473000,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,1473000,1473000,0,0,0,0,0,0
27063,Jackson,2019,12,12,12,12,2827245,2827245,12,12,0,0,0,0,0,0,12,12,0,0,0,0,0,0,2827245,2827245,0,0,0,0,0,0
27063,Jackson,2020,13,13,13,13,3177438,3177438,13,13,0,0,0,0,0,0,13,13,0,0,0,0,0,0,3177438,3177438,0,0,0,0,0,0
27063,Jackson,2021,17,17,17,17,4096596,4096596,17,17,0,0,0,0,0,0,17,17,0,0,0,0,0,0,4096596,4096596,0,0,0,0,0,0
27063,Jackson,2022,14,14,14,14,4081333,4081333,14,14,0,0,0,0,0,0,14,14,0,0,0,0,0,0,4081333,4081333,0,0,0,0,0,0
27063,Jackson,2023,5,4,5,4,1926541,1426541,5,4,0,0,0,0,0,0,5,4,0,0,0,0,0,0,1926541,1426541,0,0,0,0,0,0
27063,Jackson,2024,10,10,51,51,9540650,9540650,8,8,1,1,0,0,1,1,8,8,2,2,0,0,41,41,2938650,2938650,800000,800000,0,0,5802000,5802000
27065,Kanabec,2011,19,16,19,16,2583103,2198752,19,16,0,0,0,0,0,0,19,16,0,0,0,0,0,0,2583103,2198752,0,0,0,0,0,0
27065,Kanabec,2012,17,10,17,10,2142155,1249804,17,10,0,0,0,0,0,0,17,10,0,0,0,0,0,0,2142155,1249804,0,0,0,0,0,0
27065,Kanabec,2013,15,11,15,11,1940423,1432423,15,11,0,0,0,0,0,0,15,11,0,0,0,0,0,0,1940423,1432423,0,0,0,0,0,0
27065,Kanabec,2014,12,8,13,9,1467000,959000,11,7,1,1,0,0,0,0,11,7,2,2,0,0,0,0,1407000,899000,60000,60000,0,0,0,0
27065,Kanabec,2015,20,9,21,10,2172333,975000,19,8,1,1,0,0,0,0,19,8,2,2,0,0,0,0,2072333,875000,100000,100000,0,0,0,0
27065,Kanabec,2016,23,18,24,19,3549456,2914456,22,17,1,1,0,0,0,0,22,17,2,2,0,0,0,0,3414456,2779456,135000,135000,0,0,0,0
27065,Kanabec,2017,40,29,63,52,7564674,5991000,39,28,0,0,0,0,1,1,39,28,0,0,0,0,24,24,5564674,3991000,0,0,0,0,2000000,2000000
27065,Kanabec,2018,42,33,42,33,6595784,5316001,42,33,0,0,0,0,0,0,42,33,0,0,0,0,0,0,6595784,5316001,0,0,0,0,0,0
27065,Kanabec,2019,49,40,49,40,7923017,6643234,49,40,0,0,0,0,0,0,49,40,0,0,0,0,0,0,7923017,6643234,0,0,0,0,0,0
27065,Kanabec,2020,55,47,55,47,7659831,6670831,55,47,0,0,0,0,0,0,55,47,0,0,0,0,0,0,7659831,6670831,0,0,0,0,0,0
27065,Kanabec,2021,41,40,41,40,8367651,8267651,41,40,0,0,0,0,0,0,41,40,0,0,0,0,0,0,8367651,8267651,0,0,0,0,0,0
27065,Kanabec,2022,45,45,46,46,10903000,10903000,44,44,1,1,0,0,0,0,44,44,2,2,0,0,0,0,10623000,10623000,280000,280000,0,0,0,0
27065,Kanabec,2023,46,30,47,30,9865538,7187608,45,30,1,0,0,0,0,0,45,30,2,0,0,0,0,0,9585538,7187608,280000,0,0,0,0,0
27065,Kanabec,2024,54,41,55,41,12485561,10200660,53,41,1,0,0,0,0,0,53,41,2,0,0,0,0,0,12205561,10200660,280000,0,0,0,0,0
27067,Kandiyohi,2011,60,60,63,63,10852409,10852409,59,59,0,0,1,1,0,0,59,59,0,0,4,4,0,0,10388711,10388711,0,0,463698,463698,0,0
27067,Kandiyohi,2012,66,63,70,67,13125450,12578987,64,61,1,1,1,1,0,0,64,61,2,2,4,4,0,0,12273235,11726772,373424,373424,478791,478791,0,0
27067,Kandiyohi,2013,75,75,75,75,15822705,15822705,75,75,0,0,0,0,0,0,75,75,0,0,0,0,0,0,15822705,15822705,0,0,0,0,0,0
27067,Kandiyohi,2014,94,94,98,98,24740895,24740895,90,90,4,4,0,0,0,0,90,90,8,8,0,0,0,0,23604093,23604093,1136802,1136802,0,0,0,0
27067,Kandiyohi,2015,73,71,78,76,17690733,17190733,68,66,5,5,0,0,0,0,68,66,10,10,0,0,0,0,16294314,15794314,1396419,1396419,0,0,0,0
27067,Kandiyohi,2016,101,99,102,100,23027908,22527908,100,98,1,1,0,0,0,0,100,98,2,2,0,0,0,0,22658776,22158776,369132,369132,0,0,0,0
27067,Kandiyohi,2017,93,89,128,124,25775594,24837517,91,87,1,1,0,0,1,1,91,87,2,2,0,0,35,35,23238499,22300422,321000,321000,0,0,2216095,2216095
27067,Kandiyohi,2018,88,88,135,135,25227405,25227405,86,86,1,1,0,0,1,1,86,86,2,2,0,0,47,47,18838447,18838447,369785,369785,0,0,6019173,6019173
27067,Kandiyohi,2019,71,71,145,145,21165554,21165554,67,67,3,3,0,0,1,1,67,67,6,6,0,0,72,72,15390147,15390147,975407,975407,0,0,4800000,4800000
27067,Kandiyohi,2020,109,108,180,179,29942093,29602093,108,107,0,0,0,0,1,1,108,107,0,0,0,0,72,72,25142093,24802093,0,0,0,0,4800000,4800000
27067,Kandiyohi,2021,111,28,327,244,40797833,20930519,106,23,1,1,0,0,4,4,106,23,2,2,0,0,219,219,24259307,4391993,278526,278526,0,0,16260000,16260000
27067,Kandiyohi,2022,80,78,171,169,33292713,32727713,76,74,1,1,1,1,2,2,76,74,2,2,3,3,90,90,20295249,19730249,210000,210000,387464,387464,12400000,12400000
27067,Kandiyohi,2023,75,71,217,213,34019847,32569847,71,67,1,1,0,0,3,3,71,67,2,2,0,0,144,144,20753847,19303847,266000,266000,0,0,13000000,13000000
27067,Kandiyohi,2024,74,70,194,190,48267522,46880022,70,66,3,3,0,0,1,1,70,66,6,6,0,0,118,118,21710979,20323479,1099815,1099815,0,0,25456728,25456728
27069,Kittson,2011,3,1,3,1,665000,290000,3,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,665000,290000,0,0,0,0,0,0
27069,Kittson,2012,9,9,9,9,735000,735000,9,9,0,0,0,0,0,0,9,9,0,0,0,0,0,0,735000,735000,0,0,0,0,0,0
27069,Kittson,2013,9,9,9,9,1300000,1300000,9,9,0,0,0,0,0,0,9,9,0,0,0,0,0,0,1300000,1300000,0,0,0,0,0,0
27069,Kittson,2014,7,7,7,7,1685000,1685000,7,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,1685000,1685000,0,0,0,0,0,0
27069,Kittson,2015,6,6,6,6,740000,740000,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,740000,740000,0,0,0,0,0,0
27069,Kittson,2016,3,2,3,2,385000,135000,3,2,0,0,0,0,0,0,3,2,0,0,0,0,0,0,385000,135000,0,0,0,0,0,0
27069,Kittson,2017,2,2,2,2,423264,423264,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,423264,423264,0,0,0,0,0,0
27069,Kittson,2018,1,0,1,0,211632,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,211632,0,0,0,0,0,0,0
27069,Kittson,2019,5,4,5,4,835714,624082,5,4,0,0,0,0,0,0,5,4,0,0,0,0,0,0,835714,624082,0,0,0,0,0,0
27069,Kittson,2020,1,0,1,0,211632,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,211632,0,0,0,0,0,0,0
27069,Kittson,2021,1,0,1,0,211632,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,211632,0,0,0,0,0,0,0
27069,Kittson,2022,1,0,1,0,211632,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,211632,0,0,0,0,0,0,0
27069,Kittson,2023,4,2,4,2,1023264,600000,4,2,0,0,0,0,0,0,4,2,0,0,0,0,0,0,1023264,600000,0,0,0,0,0,0
27069,Kittson,2024,4,3,4,3,1173582,961950,4,3,0,0,0,0,0,0,4,3,0,0,0,0,0,0,1173582,961950,0,0,0,0,0,0
27071,Koochiching,2011,14,14,14,14,2158000,2158000,14,14,0,0,0,0,0,0,14,14,0,0,0,0,0,0,2158000,2158000,0,0,0,0,0,0
27071,Koochiching,2012,12,12,12,12,1228000,1228000,12,12,0,0,0,0,0,0,12,12,0,0,0,0,0,0,1228000,1228000,0,0,0,0,0,0
27071,Koochiching,2013,18,18,18,18,1730000,1730000,18,18,0,0,0,0,0,0,18,18,0,0,0,0,0,0,1730000,1730000,0,0,0,0,0,0
27071,Koochiching,2014,9,9,9,9,803000,803000,9,9,0,0,0,0,0,0,9,9,0,0,0,0,0,0,803000,803000,0,0,0,0,0,0
