county_fips,county_code,county_name,year,temp_avg,precip_total,state_name,state_abbr,state_fips,county_name_fema,county_fips_3,county_fips_raw,risk_value,risk_score,risk_rating,eal_value_total,eal_score,eal_rating,sovi_score,sovi_rating,resl_score,resl_rating,drought_risk_value,drought_risk_score,drought_risk_rating,inland_flood_risk_value,inland_flood_risk_score,inland_flood_risk_rating,wildfire_risk_value,wildfire_risk_score,wildfire_risk_rating,heatwave_risk_value,heatwave_risk_score,heatwave_risk_rating,winter_weather_risk_value,winter_weather_risk_score,winter_weather_risk_rating,nri_version,state_name_census,county_name_census,pop_total,npopchg,net_mig_census,pop_growth_rate,inflow_returns,inflow_exemptions,outflow_returns,outflow_exemptions,net_migration_returns,net_migration_exemptions
27089,MN-089,Marshall County,2020,38.875,314.17,Minnesota,MN,27,Marshall,89,27089,8452944.787649984,23.568702290076335,Very Low,9223635.211067732,31.7759900990099,Very Low,23.9821883,Relatively Low,93.19338422391856,Very High,1429838.6815294249,87.08651399491094,Relatively Moderate,3570686.3649847694,29.198473282442748,Very Low,728938.5562636927,85.08269720101781,Relatively Low,27754.86527383912,12.459858702633268,Very Low,135904.97347681483,70.08274984086569,Relatively Moderate,December 2025,Minnesota,Marshall County,9025,-6,-6,,,,,,,
27089,MN-089,Marshall County,2021,41.333333333333336,196.66,Minnesota,MN,27,Marshall,89,27089,8452944.787649984,23.568702290076335,Very Low,9223635.211067732,31.7759900990099,Very Low,23.9821883,Relatively Low,93.19338422391856,Very High,1429838.6815294249,87.08651399491094,Relatively Moderate,3570686.3649847694,29.198473282442748,Very Low,728938.5562636927,85.08269720101781,Relatively Low,27754.86527383912,12.459858702633268,Very Low,135904.97347681483,70.08274984086569,Relatively Moderate,December 2025,Minnesota,Marshall County,8998,-27,-42,-0.2991689750692528,,,,,,
27089,MN-089,Marshall County,2022,38.625,257.93,Minnesota,MN,27,Marshall,89,27089,8452944.787649984,23.568702290076335,Very Low,9223635.211067732,31.7759900990099,Very Low,23.9821883,Relatively Low,93.19338422391856,Very High,1429838.6815294249,87.08651399491094,Relatively Moderate,3570686.3649847694,29.198473282442748,Very Low,728938.5562636927,85.08269720101781,Relatively Low,27754.86527383912,12.459858702633268,Very Low,135904.97347681483,70.08274984086569,Relatively Moderate,December 2025,Minnesota,Marshall County,8873,-125,-113,-1.3891975994665515,,,,,,
27089,MN-089,Marshall County,2023,38.63333333333333,205.28,Minnesota,MN,27,Marshall,89,27089,8452944.787649984,23.568702290076335,Very Low,9223635.211067732,31.7759900990099,Very Low,23.9821883,Relatively Low,93.19338422391856,Very High,1429838.6815294249,87.08651399491094,Relatively Moderate,3570686.3649847694,29.198473282442748,Very Low,728938.5562636927,85.08269720101781,Relatively Low,27754.86527383912,12.459858702633268,Very Low,135904.97347681483,70.08274984086569,Relatively Moderate,December 2025,Minnesota,Marshall County,8828,-45,-70,-0.507156542319398,4382.0,8854.0,4445.0,8859.0,-63.0,-5.0
27091,MN-091,Martin County,2020,45.325,416.22,Minnesota,MN,27,Martin,91,27091,15017025.7633749,45.48346055979644,Relatively Low,13082644.783885945,45.54455445544555,Very Low,54.19847328,Relatively Moderate,84.70101781170484,Very High,1167918.7918119535,83.17430025445293,Relatively Moderate,4934864.454431764,39.31297709923664,Relatively Low,6683.569497254836,17.970737913486005,Very Low,263428.73017936206,41.875401412973666,Relatively Low,397261.6336384696,89.0515595162317,Relatively High,December 2025,Minnesota,Martin County,19998,-40,-34,,,,,,,
27091,MN-091,Martin County,2021,46.708333333333336,282.33,Minnesota,MN,27,Martin,91,27091,15017025.7633749,45.48346055979644,Relatively Low,13082644.783885945,45.54455445544555,Very Low,54.19847328,Relatively Moderate,84.70101781170484,Very High,1167918.7918119535,83.17430025445293,Relatively Moderate,4934864.454431764,39.31297709923664,Relatively Low,6683.569497254836,17.970737913486005,Very Low,263428.73017936206,41.875401412973666,Relatively Low,397261.6336384696,89.0515595162317,Relatively High,December 2025,Minnesota,Martin County,19941,-57,-27,-0.2850285028502819,,,,,,
27091,MN-091,Martin County,2022,46.166666666666664,321.37,Minnesota,MN,27,Martin,91,27091,15017025.7633749,45.48346055979644,Relatively Low,13082644.783885945,45.54455445544555,Very Low,54.19847328,Relatively Moderate,84.70101781170484,Very High,1167918.7918119535,83.17430025445293,Relatively Moderate,4934864.454431764,39.31297709923664,Relatively Low,6683.569497254836,17.970737913486005,Very Low,263428.73017936206,41.875401412973666,Relatively Low,397261.6336384696,89.0515595162317,Relatively High,December 2025,Minnesota,Martin County,19696,-245,-164,-1.2286244421042092,,,,,,
27091,MN-091,Martin County,2023,45.791666666666664,330.99,Minnesota,MN,27,Martin,91,27091,15017025.7633749,45.48346055979644,Relatively Low,13082644.783885945,45.54455445544555,Very Low,54.19847328,Relatively Moderate,84.70101781170484,Very High,1167918.7918119535,83.17430025445293,Relatively Moderate,4934864.454431764,39.31297709923664,Relatively Low,6683.569497254836,17.970737913486005,Very Low,263428.73017936206,41.875401412973666,Relatively Low,397261.6336384696,89.0515595162317,Relatively High,December 2025,Minnesota,Martin County,19727,31,97,0.157392363931752,9908.0,19281.0,10316.0,19907.0,-408.0,-626.0
27093,MN-093,Meeker County,2020,43.325,321.96000000000004,Minnesota,MN,27,Meeker,93,27093,9332096.458111884,26.97201017811705,Very Low,11935981.67114646,42.07920792079208,Very Low,12.18193384,Very Low,94.24300254452926,Very High,97171.4841597578,43.765903307888046,Relatively Low,4451150.066752188,36.291348600508904,Relatively Low,11739.376355509865,25.95419847328244,Very Low,284737.39734215307,43.705844572896595,Relatively Low,102057.519365051,62.28516868236792,Relatively Moderate,December 2025,Minnesota,Meeker County,23430,34,33,,,,,,,
27093,MN-093,Meeker County,2021,45.00833333333333,216.63,Minnesota,MN,27,Meeker,93,27093,9332096.458111884,26.97201017811705,Very Low,11935981.67114646,42.07920792079208,Very Low,12.18193384,Very Low,94.24300254452926,Very High,97171.4841597578,43.765903307888046,Relatively Low,4451150.066752188,36.291348600508904,Relatively Low,11739.376355509865,25.95419847328244,Very Low,284737.39734215307,43.705844572896595,Relatively Low,102057.519365051,62.28516868236792,Relatively Moderate,December 2025,Minnesota,Meeker County,23403,-27,-27,-0.1152368758002508,,,,,,
27093,MN-093,Meeker County,2022,43.425,275.24,Minnesota,MN,27,Meeker,93,27093,9332096.458111884,26.97201017811705,Very Low,11935981.67114646,42.07920792079208,Very Low,12.18193384,Very Low,94.24300254452926,Very High,97171.4841597578,43.765903307888046,Relatively Low,4451150.066752188,36.291348600508904,Relatively Low,11739.376355509865,25.95419847328244,Very Low,284737.39734215307,43.705844572896595,Relatively Low,102057.519365051,62.28516868236792,Relatively Moderate,December 2025,Minnesota,Meeker County,23545,142,171,0.6067598171174637,,,,,,
27093,MN-093,Meeker County,2023,43.69166666666666,261.49,Minnesota,MN,27,Meeker,93,27093,9332096.458111884,26.97201017811705,Very Low,11935981.67114646,42.07920792079208,Very Low,12.18193384,Very Low,94.24300254452926,Very High,97171.4841597578,43.765903307888046,Relatively Low,4451150.066752188,36.291348600508904,Relatively Low,11739.376355509865,25.95419847328244,Very Low,284737.39734215307,43.705844572896595,Relatively Low,102057.519365051,62.28516868236792,Relatively Moderate,December 2025,Minnesota,Meeker County,23522,-23,-34,-0.0976852834996822,11849.0,24163.0,12209.0,24422.0,-360.0,-259.0
27095,MN-095,Mille Lacs County,2020,42.59166666666667,383.73,Minnesota,MN,27,Mille Lacs,95,27095,9779743.196094932,28.498727735368956,Very Low,11261510.844303789,39.882425742574256,Very Low,19.1475827,Very Low,94.62468193384224,Very High,63105.53150438166,39.12213740458015,Relatively Low,6192202.900833766,46.21501272264631,Relatively Low,131484.4343252395,65.80788804071247,Relatively Low,128758.30740147331,28.580603725112397,Very Low,24833.656728857462,25.493316359007,Relatively Low,December 2025,Minnesota,Mille Lacs County,26475,-6,-4,,,,,,,
27095,MN-095,Mille Lacs County,2021,44.0,299.05,Minnesota,MN,27,Mille Lacs,95,27095,9779743.196094932,28.498727735368956,Very Low,11261510.844303789,39.882425742574256,Very Low,19.1475827,Very Low,94.62468193384224,Very High,63105.53150438166,39.12213740458015,Relatively Low,6192202.900833766,46.21501272264631,Relatively Low,131484.4343252395,65.80788804071247,Relatively Low,128758.30740147331,28.580603725112397,Very Low,24833.656728857462,25.493316359007,Relatively Low,December 2025,Minnesota,Mille Lacs County,26919,444,542,1.6770538243626063,,,,,,
27095,MN-095,Mille Lacs County,2022,42.125,320.94,Minnesota,MN,27,Mille Lacs,95,27095,9779743.196094932,28.498727735368956,Very Low,11261510.844303789,39.882425742574256,Very Low,19.1475827,Very Low,94.62468193384224,Very High,63105.53150438166,39.12213740458015,Relatively Low,6192202.900833766,46.21501272264631,Relatively Low,131484.4343252395,65.80788804071247,Relatively Low,128758.30740147331,28.580603725112397,Very Low,24833.656728857462,25.493316359007,Relatively Low,December 2025,Minnesota,Mille Lacs County,27287,368,455,1.3670641554292429,,,,,,
27095,MN-095,Mille Lacs County,2023,43.05,322.65,Minnesota,MN,27,Mille Lacs,95,27095,9779743.196094932,28.498727735368956,Very Low,11261510.844303789,39.882425742574256,Very Low,19.1475827,Very Low,94.62468193384224,Very High,63105.53150438166,39.12213740458015,Relatively Low,6192202.900833766,46.21501272264631,Relatively Low,131484.4343252395,65.80788804071247,Relatively Low,128758.30740147331,28.580603725112397,Very Low,24833.656728857462,25.493316359007,Relatively Low,December 2025,Minnesota,Mille Lacs County,27466,179,206,0.6559900318833245,13918.0,27015.0,13855.0,26822.0,63.0,193.0
27097,MN-097,Morrison County,2020,42.31666666666667,386.67,Minnesota,MN,27,Morrison,97,27097,27137974.950720564,66.85750636132316,Relatively Low,29621518.60547613,72.18440594059405,Relatively Low,23.9821883,Relatively Low,93.70229007633588,Very High,279781.8633509916,59.06488549618321,Relatively Low,20662924.536506463,80.1526717557252,Relatively Moderate,350471.85366233677,77.98982188295165,Relatively Low,201125.7562014028,36.5446371226718,Very Low,27904.910295383543,27.75302355187779,Relatively Low,December 2025,Minnesota,Morrison County,33991,-12,-24,,,,,,,
27097,MN-097,Morrison County,2021,43.98333333333333,297.48,Minnesota,MN,27,Morrison,97,27097,27137974.950720564,66.85750636132316,Relatively Low,29621518.60547613,72.18440594059405,Relatively Low,23.9821883,Relatively Low,93.70229007633588,Very High,279781.8633509916,59.06488549618321,Relatively Low,20662924.536506463,80.1526717557252,Relatively Moderate,350471.85366233677,77.98982188295165,Relatively Low,201125.7562014028,36.5446371226718,Very Low,27904.910295383543,27.75302355187779,Relatively Low,December 2025,Minnesota,Morrison County,34069,78,127,0.2294725074284409,,,,,,
27097,MN-097,Morrison County,2022,42.15833333333333,341.82,Minnesota,MN,27,Morrison,97,27097,27137974.950720564,66.85750636132316,Relatively Low,29621518.60547613,72.18440594059405,Relatively Low,23.9821883,Relatively Low,93.70229007633588,Very High,279781.8633509916,59.06488549618321,Relatively Low,20662924.536506463,80.1526717557252,Relatively Moderate,350471.85366233677,77.98982188295165,Relatively Low,201125.7562014028,36.5446371226718,Very Low,27904.910295383543,27.75302355187779,Relatively Low,December 2025,Minnesota,Morrison County,34278,209,259,0.6134609175496797,,,,,,
27097,MN-097,Morrison County,2023,43.01666666666667,307.47,Minnesota,MN,27,Morrison,97,27097,27137974.950720564,66.85750636132316,Relatively Low,29621518.60547613,72.18440594059405,Relatively Low,23.9821883,Relatively Low,93.70229007633588,Very High,279781.8633509916,59.06488549618321,Relatively Low,20662924.536506463,80.1526717557252,Relatively Moderate,350471.85366233677,77.98982188295165,Relatively Low,201125.7562014028,36.5446371226718,Very Low,27904.910295383543,27.75302355187779,Relatively Low,December 2025,Minnesota,Morrison County,34328,50,79,0.1458661532178107,16952.0,33957.0,17225.0,34038.0,-273.0,-81.0
27099,MN-099,Mower County,2020,44.475,485.46,Minnesota,MN,27,Mower,99,27099,27537493.415964887,67.27099236641222,Relatively Low,26939626.962285973,69.70915841584159,Relatively Low,37.72264631,Relatively Low,83.07888040712467,Very High,2023699.7259461633,91.85750636132316,Relatively High,16738373.405492404,74.96819338422391,Relatively Moderate,7186.33906790324,18.829516539440203,Very Low,252858.99430236008,41.040462427745666,Relatively Low,189545.82107854745,77.18014003819223,Relatively Moderate,December 2025,Minnesota,Mower County,40068,25,-18,,,,,,,
27099,MN-099,Mower County,2021,45.708333333333336,340.44,Minnesota,MN,27,Mower,99,27099,27537493.415964887,67.27099236641222,Relatively Low,26939626.962285973,69.70915841584159,Relatively Low,37.72264631,Relatively Low,83.07888040712467,Very High,2023699.7259461633,91.85750636132316,Relatively High,16738373.405492404,74.96819338422391,Relatively Moderate,7186.33906790324,18.829516539440203,Very Low,252858.99430236008,41.040462427745666,Relatively Low,189545.82107854745,77.18014003819223,Relatively Moderate,December 2025,Minnesota,Mower County,40232,164,83,0.409304182889092,,,,,,
27099,MN-099,Mower County,2022,44.93333333333334,401.17,Minnesota,MN,27,Mower,99,27099,27537493.415964887,67.27099236641222,Relatively Low,26939626.962285973,69.70915841584159,Relatively Low,37.72264631,Relatively Low,83.07888040712467,Very High,2023699.7259461633,91.85750636132316,Relatively High,16738373.405492404,74.96819338422391,Relatively Moderate,7186.33906790324,18.829516539440203,Very Low,252858.99430236008,41.040462427745666,Relatively Low,189545.82107854745,77.18014003819223,Relatively Moderate,December 2025,Minnesota,Mower County,40094,-138,-143,-0.343010538874533,,,,,,
27099,MN-099,Mower County,2023,45.28333333333333,377.07,Minnesota,MN,27,Mower,99,27099,27537493.415964887,67.27099236641222,Relatively Low,26939626.962285973,69.70915841584159,Relatively Low,37.72264631,Relatively Low,83.07888040712467,Very High,2023699.7259461633,91.85750636132316,Relatively High,16738373.405492404,74.96819338422391,Relatively Moderate,7186.33906790324,18.829516539440203,Very Low,252858.99430236008,41.040462427745666,Relatively Low,189545.82107854745,77.18014003819223,Relatively Moderate,December 2025,Minnesota,Mower County,40207,113,41,0.2818376814486045,19486.0,39422.0,20233.0,40373.0,-747.0,-951.0
27101,MN-101,Murray County,2020,43.81666666666666,394.77,Minnesota,MN,27,Murray,101,27101,7535944.599222957,19.81552162849873,Very Low,7251861.754990678,23.174504950495052,Very Low,40.36259542,Relatively Moderate,92.17557251908396,Very High,835249.6240368739,77.54452926208651,Relatively Moderate,3142448.767290936,25.795165394402037,Very Low,8192.97274797931,20.642493638676847,Very Low,302109.9927465508,44.861913937058446,Relatively Low,178361.1077147285,75.55697008274984,Relatively Moderate,December 2025,Minnesota,Murray County,8177,-2,-8,,,,,,,
27101,MN-101,Murray County,2021,45.7,288.09,Minnesota,MN,27,Murray,101,27101,7535944.599222957,19.81552162849873,Very Low,7251861.754990678,23.174504950495052,Very Low,40.36259542,Relatively Moderate,92.17557251908396,Very High,835249.6240368739,77.54452926208651,Relatively Moderate,3142448.767290936,25.795165394402037,Very Low,8192.97274797931,20.642493638676847,Very Low,302109.9927465508,44.861913937058446,Relatively Low,178361.1077147285,75.55697008274984,Relatively Moderate,December 2025,Minnesota,Murray County,8146,-31,-19,-0.3791121438180278,,,,,,
27101,MN-101,Murray County,2022,44.94166666666666,284.77,Minnesota,MN,27,Murray,101,27101,7535944.599222957,19.81552162849873,Very Low,7251861.754990678,23.174504950495052,Very Low,40.36259542,Relatively Moderate,92.17557251908396,Very High,835249.6240368739,77.54452926208651,Relatively Moderate,3142448.767290936,25.795165394402037,Very Low,8192.97274797931,20.642493638676847,Very Low,302109.9927465508,44.861913937058446,Relatively Low,178361.1077147285,75.55697008274984,Relatively Moderate,December 2025,Minnesota,Murray County,8061,-85,-53,-1.0434569113675465,,,,,,
27101,MN-101,Murray County,2023,44.35,262.58,Minnesota,MN,27,Murray,101,27101,7535944.599222957,19.81552162849873,Very Low,7251861.754990678,23.174504950495052,Very Low,40.36259542,Relatively Moderate,92.17557251908396,Very High,835249.6240368739,77.54452926208651,Relatively Moderate,3142448.767290936,25.795165394402037,Very Low,8192.97274797931,20.642493638676847,Very Low,302109.9927465508,44.861913937058446,Relatively Low,178361.1077147285,75.55697008274984,Relatively Moderate,December 2025,Minnesota,Murray County,8090,29,55,0.3597568539883466,4202.0,8394.0,4191.0,8255.0,11.0,139.0
27103,MN-103,Nicollet County,2020,45.19166666666666,405.44,Minnesota,MN,27,Nicollet,103,27103,14995621.376325848,45.38804071246819,Relatively Low,18071018.74493373,56.89975247524752,Relatively Low,15.80788804,Very Low,99.04580152671755,Very High,356492.035153708,63.136132315521635,Relatively Low,7040543.250480879,50.31806615776081,Relatively Low,6421.1945651022415,17.334605597964376,Very Low,432132.64494240895,52.08734746307001,Relatively Low,211483.0402741763,79.43984723106303,Relatively Moderate,December 2025,Minnesota,Nicollet County,34504,46,35,,,,,,,
27103,MN-103,Nicollet County,2021,47.125,302.56,Minnesota,MN,27,Nicollet,103,27103,14995621.376325848,45.38804071246819,Relatively Low,18071018.74493373,56.89975247524752,Relatively Low,15.80788804,Very Low,99.04580152671755,Very High,356492.035153708,63.136132315521635,Relatively Low,7040543.250480879,50.31806615776081,Relatively Low,6421.1945651022415,17.334605597964376,Very Low,432132.64494240895,52.08734746307001,Relatively Low,211483.0402741763,79.43984723106303,Relatively Moderate,December 2025,Minnesota,Nicollet County,34370,-134,-185,-0.3883607697658275,,,,,,
27103,MN-103,Nicollet County,2022,45.81666666666666,288.91,Minnesota,MN,27,Nicollet,103,27103,14995621.376325848,45.38804071246819,Relatively Low,18071018.74493373,56.89975247524752,Relatively Low,15.80788804,Very Low,99.04580152671755,Very High,356492.035153708,63.136132315521635,Relatively Low,7040543.250480879,50.31806615776081,Relatively Low,6421.1945651022415,17.334605597964376,Very Low,432132.64494240895,52.08734746307001,Relatively Low,211483.0402741763,79.43984723106303,Relatively Moderate,December 2025,Minnesota,Nicollet County,34500,130,124,0.378236834448642,,,,,,
27103,MN-103,Nicollet County,2023,45.541666666666664,265.13,Minnesota,MN,27,Nicollet,103,27103,14995621.376325848,45.38804071246819,Relatively Low,18071018.74493373,56.89975247524752,Relatively Low,15.80788804,Very Low,99.04580152671755,Very High,356492.035153708,63.136132315521635,Relatively Low,7040543.250480879,50.31806615776081,Relatively Low,6421.1945651022415,17.334605597964376,Very Low,432132.64494240895,52.08734746307001,Relatively Low,211483.0402741763,79.43984723106303,Relatively Moderate,December 2025,Minnesota,Nicollet County,34021,-479,-478,-1.388405797101444,18357.0,35157.0,18696.0,35568.0,-339.0,-411.0
27105,MN-105,Nobles County,2020,44.458333333333336,384.27,Minnesota,MN,27,Nobles,105,27105,16975129.22683942,50.15903307888042,Relatively Low,13321695.49470698,46.163366336633665,Very Low,65.01272265,Relatively High,40.489821882951645,Relatively Moderate,435440.27531490166,66.4440203562341,Relatively Moderate,6575814.596823321,48.50508905852418,Relatively Low,7857.974158201287,19.974554707379134,Very Low,278302.9255413722,43.22414900449582,Relatively Low,462288.2569396016,91.27943984723106,Relatively High,December 2025,Minnesota,Nobles County,22201,-83,-111,,,,,,,
27105,MN-105,Nobles County,2021,46.15833333333333,273.35,Minnesota,MN,27,Nobles,105,27105,16975129.22683942,50.15903307888042,Relatively Low,13321695.49470698,46.163366336633665,Very Low,65.01272265,Relatively High,40.489821882951645,Relatively Moderate,435440.27531490166,66.4440203562341,Relatively Moderate,6575814.596823321,48.50508905852418,Relatively Low,7857.974158201287,19.974554707379134,Very Low,278302.9255413722,43.22414900449582,Relatively Low,462288.2569396016,91.27943984723106,Relatively High,December 2025,Minnesota,Nobles County,22073,-128,-281,-0.576550605828563,,,,,,
27105,MN-105,Nobles County,2022,45.80833333333333,277.40999999999997,Minnesota,MN,27,Nobles,105,27105,16975129.22683942,50.15903307888042,Relatively Low,13321695.49470698,46.163366336633665,Very Low,65.01272265,Relatively High,40.489821882951645,Relatively Moderate,435440.27531490166,66.4440203562341,Relatively Moderate,6575814.596823321,48.50508905852418,Relatively Low,7857.974158201287,19.974554707379134,Very Low,278302.9255413722,43.22414900449582,Relatively Low,462288.2569396016,91.27943984723106,Relatively High,December 2025,Minnesota,Nobles County,22106,33,-162,0.1495039188148306,,,,,,
27105,MN-105,Nobles County,2023,44.833333333333336,274.89,Minnesota,MN,27,Nobles,105,27105,16975129.22683942,50.15903307888042,Relatively Low,13321695.49470698,46.163366336633665,Very Low,65.01272265,Relatively High,40.489821882951645,Relatively Moderate,435440.27531490166,66.4440203562341,Relatively Moderate,6575814.596823321,48.50508905852418,Relatively Low,7857.974158201287,19.974554707379134,Very Low,278302.9255413722,43.22414900449582,Relatively Low,462288.2569396016,91.27943984723106,Relatively High,December 2025,Minnesota,Nobles County,22065,-41,-209,-0.1854700081425853,9917.0,20839.0,10745.0,22318.0,-828.0,-1479.0
27107,MN-107,Norman County,2020,39.625,315.31,Minnesota,MN,27,Norman,107,27107,6142597.443229376,14.376590330788805,Very Low,5528205.821898095,15.346534653465346,Very Low,47.48727735,Relatively Moderate,54.26208651399491,Relatively Moderate,791834.4479084555,76.68575063613233,Relatively Moderate,2228136.875840873,17.58905852417303,Very Low,41098.64396084004,47.041984732824424,Very Low,27640.653570380586,12.427745664739884,Very Low,121107.90499084392,66.8364099299809,Relatively Moderate,December 2025,Minnesota,Norman County,6438,-7,-9,,,,,,,
27107,MN-107,Norman County,2021,42.50833333333333,209.09,Minnesota,MN,27,Norman,107,27107,6142597.443229376,14.376590330788805,Very Low,5528205.821898095,15.346534653465346,Very Low,47.48727735,Relatively Moderate,54.26208651399491,Relatively Moderate,791834.4479084555,76.68575063613233,Relatively Moderate,2228136.875840873,17.58905852417303,Very Low,41098.64396084004,47.041984732824424,Very Low,27640.653570380586,12.427745664739884,Very Low,121107.90499084392,66.8364099299809,Relatively Moderate,December 2025,Minnesota,Norman County,6445,7,14,0.1087294190742493,,,,,,
27107,MN-107,Norman County,2022,40.208333333333336,295.69,Minnesota,MN,27,Norman,107,27107,6142597.443229376,14.376590330788805,Very Low,5528205.821898095,15.346534653465346,Very Low,47.48727735,Relatively Moderate,54.26208651399491,Relatively Moderate,791834.4479084555,76.68575063613233,Relatively Moderate,2228136.875840873,17.58905852417303,Very Low,41098.64396084004,47.041984732824424,Very Low,27640.653570380586,12.427745664739884,Very Low,121107.90499084392,66.8364099299809,Relatively Moderate,December 2025,Minnesota,Norman County,6356,-89,-53,-1.3809154383242817,,,,,,
27107,MN-107,Norman County,2023,39.93333333333333,249.28,Minnesota,MN,27,Norman,107,27107,6142597.443229376,14.376590330788805,Very Low,5528205.821898095,15.346534653465346,Very Low,47.48727735,Relatively Moderate,54.26208651399491,Relatively Moderate,791834.4479084555,76.68575063613233,Relatively Moderate,2228136.875840873,17.58905852417303,Very Low,41098.64396084004,47.041984732824424,Very Low,27640.653570380586,12.427745664739884,Very Low,121107.90499084392,66.8364099299809,Relatively Moderate,December 2025,Minnesota,Norman County,6335,-21,-7,-0.3303964757709221,3068.0,6053.0,3095.0,6099.0,-27.0,-46.0
27109,MN-109,Olmsted County,2020,44.458333333333336,507.0,Minnesota,MN,27,Olmsted,109,27109,50613240.140603796,82.3473282442748,Relatively Moderate,93578537.5465184,90.28465346534652,Relatively Moderate,10.62340967,Very Low,99.26844783715012,Very High,242455.50946172432,57.12468193384224,Relatively Low,30164193.82792139,86.86386768447836,Relatively Moderate,8096.580969329349,20.48346055979644,Very Low,1063773.0624188427,72.51123956326269,Relatively Low,256383.78721272317,83.25907065563334,Relatively Moderate,December 2025,Minnesota,Olmsted County,163055,200,-31,,,,,,,
27109,MN-109,Olmsted County,2021,45.55,349.87,Minnesota,MN,27,Olmsted,109,27109,50613240.140603796,82.3473282442748,Relatively Moderate,93578537.5465184,90.28465346534652,Relatively Moderate,10.62340967,Very Low,99.26844783715012,Very High,242455.50946172432,57.12468193384224,Relatively Low,30164193.82792139,86.86386768447836,Relatively Moderate,8096.580969329349,20.48346055979644,Very Low,1063773.0624188427,72.51123956326269,Relatively Low,256383.78721272317,83.25907065563334,Relatively Moderate,December 2025,Minnesota,Olmsted County,163717,662,-182,0.4059979761430243,,,,,,
27109,MN-109,Olmsted County,2022,44.63333333333333,393.54,Minnesota,MN,27,Olmsted,109,27109,50613240.140603796,82.3473282442748,Relatively Moderate,93578537.5465184,90.28465346534652,Relatively Moderate,10.62340967,Very Low,99.26844783715012,Very High,242455.50946172432,57.12468193384224,Relatively Low,30164193.82792139,86.86386768447836,Relatively Moderate,8096.580969329349,20.48346055979644,Very Low,1063773.0624188427,72.51123956326269,Relatively Low,256383.78721272317,83.25907065563334,Relatively Moderate,December 2025,Minnesota,Olmsted County,163908,191,-342,0.1166647324346348,,,,,,
27109,MN-109,Olmsted County,2023,45.23333333333333,382.75,Minnesota,MN,27,Olmsted,109,27109,50613240.140603796,82.3473282442748,Relatively Moderate,93578537.5465184,90.28465346534652,Relatively Moderate,10.62340967,Very Low,99.26844783715012,Very High,242455.50946172432,57.12468193384224,Relatively Low,30164193.82792139,86.86386768447836,Relatively Moderate,8096.580969329349,20.48346055979644,Very Low,1063773.0624188427,72.51123956326269,Relatively Low,256383.78721272317,83.25907065563334,Relatively Moderate,December 2025,Minnesota,Olmsted County,164841,933,329,0.5692217585474779,89852.0,170797.0,90459.0,173672.0,-607.0,-2875.0
27111,MN-111,Otter Tail County,2020,41.03333333333334,353.17,Minnesota,MN,27,Otter Tail,111,27111,42850046.88569117,79.38931297709924,Relatively Low,37677446.99461106,78.37252475247524,Relatively Low,53.49872774,Relatively Moderate,92.58905852417304,Very High,187683.30081106236,53.0852417302799,Relatively Low,24086674.48280788,83.42875318066157,Relatively Moderate,396757.9722997683,79.32569974554707,Relatively Low,268109.50270505797,42.35709698137444,Relatively Low,1147068.299444483,97.45385105028645,Very High,December 2025,Minnesota,Otter Tail County,60098,4,32,,,,,,,
27111,MN-111,Otter Tail County,2021,43.38333333333333,271.64,Minnesota,MN,27,Otter Tail,111,27111,42850046.88569117,79.38931297709924,Relatively Low,37677446.99461106,78.37252475247524,Relatively Low,53.49872774,Relatively Moderate,92.58905852417304,Very High,187683.30081106236,53.0852417302799,Relatively Low,24086674.48280788,83.42875318066157,Relatively Moderate,396757.9722997683,79.32569974554707,Relatively Low,268109.50270505797,42.35709698137444,Relatively Low,1147068.299444483,97.45385105028645,Very High,December 2025,Minnesota,Otter Tail County,60245,147,303,0.2446004858730699,,,,,,
27111,MN-111,Otter Tail County,2022,41.38333333333333,306.55,Minnesota,MN,27,Otter Tail,111,27111,42850046.88569117,79.38931297709924,Relatively Low,37677446.99461106,78.37252475247524,Relatively Low,53.49872774,Relatively Moderate,92.58905852417304,Very High,187683.30081106236,53.0852417302799,Relatively Low,24086674.48280788,83.42875318066157,Relatively Moderate,396757.9722997683,79.32569974554707,Relatively Low,268109.50270505797,42.35709698137444,Relatively Low,1147068.299444483,97.45385105028645,Very High,December 2025,Minnesota,Otter Tail County,60594,349,531,0.57930118682048,,,,,,
27111,MN-111,Otter Tail County,2023,41.458333333333336,258.11,Minnesota,MN,27,Otter Tail,111,27111,42850046.88569117,79.38931297709924,Relatively Low,37677446.99461106,78.37252475247524,Relatively Low,53.49872774,Relatively Moderate,92.58905852417304,Very High,187683.30081106236,53.0852417302799,Relatively Low,24086674.48280788,83.42875318066157,Relatively Moderate,396757.9722997683,79.32569974554707,Relatively Low,268109.50270505797,42.35709698137444,Relatively Low,1147068.299444483,97.45385105028645,Very High,December 2025,Minnesota,Otter Tail County,60754,160,343,0.2640525464567389,30558.0,61030.0,31301.0,61126.0,-743.0,-96.0
