county_fips,county_code,county_name,year,temp_avg,precip_total
27099,MN-099,Mower County,2014,41.141666666666666,446.96000000000004
27099,MN-099,Mower County,2015,43.53333333333333,432.64
27099,MN-099,Mower County,2016,47.225,527.96
27099,MN-099,Mower County,2017,47.01666666666667,536.54
27099,MN-099,Mower County,2018,43.96666666666667,460.65999999999997
27099,MN-099,Mower County,2019,42.800000000000004,560.42
27099,MN-099,Mower County,2020,44.475,485.46
27099,MN-099,Mower County,2021,45.708333333333336,340.44
27099,MN-099,Mower County,2022,44.93333333333334,401.17
27099,MN-099,Mower County,2023,45.28333333333333,377.07
27101,MN-101,Murray County,2011,43.35,438.46999999999997
27101,MN-101,Murray County,2012,48.34166666666667,302.95
27101,MN-101,Murray County,2013,44.14166666666667,296.74
27101,MN-101,Murray County,2014,41.358333333333334,312.32
27101,MN-101,Murray County,2015,44.28333333333333,342.87
27101,MN-101,Murray County,2016,47.300000000000004,415.76
27101,MN-101,Murray County,2017,46.541666666666664,393.56
27101,MN-101,Murray County,2018,43.01666666666667,445.0
27101,MN-101,Murray County,2019,41.6,532.44
27101,MN-101,Murray County,2020,43.81666666666666,394.77
27101,MN-101,Murray County,2021,45.699999999999996,288.09
27101,MN-101,Murray County,2022,44.94166666666666,284.77
27101,MN-101,Murray County,2023,44.35,262.58
27103,MN-103,Nicollet County,2011,44.53333333333333,411.46
27103,MN-103,Nicollet County,2012,49.324999999999996,314.2
27103,MN-103,Nicollet County,2013,45.0,323.35
27103,MN-103,Nicollet County,2014,42.141666666666666,338.8
27103,MN-103,Nicollet County,2015,44.74166666666667,337.19
27103,MN-103,Nicollet County,2016,48.03333333333333,448.77
27103,MN-103,Nicollet County,2017,47.9,416.61
27103,MN-103,Nicollet County,2018,44.824999999999996,349.72
27103,MN-103,Nicollet County,2019,43.55833333333334,460.62
27103,MN-103,Nicollet County,2020,45.19166666666666,405.44
27103,MN-103,Nicollet County,2021,47.125,302.56
27103,MN-103,Nicollet County,2022,45.81666666666666,288.91
27103,MN-103,Nicollet County,2023,45.541666666666664,265.13
27105,MN-105,Nobles County,2011,43.775,421.61
27105,MN-105,Nobles County,2012,48.40833333333333,310.82
27105,MN-105,Nobles County,2013,44.55833333333334,291.26
27105,MN-105,Nobles County,2014,41.80833333333333,297.13
27105,MN-105,Nobles County,2015,44.4,309.64
27105,MN-105,Nobles County,2016,47.333333333333336,428.6
27105,MN-105,Nobles County,2017,47.06666666666666,395.29
27105,MN-105,Nobles County,2018,43.69166666666666,448.79
27105,MN-105,Nobles County,2019,42.458333333333336,540.38
27105,MN-105,Nobles County,2020,44.458333333333336,384.27
27105,MN-105,Nobles County,2021,46.15833333333333,273.35
27105,MN-105,Nobles County,2022,45.80833333333333,277.40999999999997
27105,MN-105,Nobles County,2023,44.833333333333336,274.89
27107,MN-107,Norman County,2011,40.4,332.96
27107,MN-107,Norman County,2012,45.324999999999996,229.15
27107,MN-107,Norman County,2013,40.38333333333333,243.64
27107,MN-107,Norman County,2014,37.625,279.0
27107,MN-107,Norman County,2015,41.324999999999996,240.68
27107,MN-107,Norman County,2016,44.63333333333333,279.87
27107,MN-107,Norman County,2017,43.51666666666667,284.46
27107,MN-107,Norman County,2018,39.916666666666664,245.76
27107,MN-107,Norman County,2019,37.958333333333336,322.2
27107,MN-107,Norman County,2020,39.625,315.31
27107,MN-107,Norman County,2021,42.50833333333333,209.09
27107,MN-107,Norman County,2022,40.208333333333336,295.69
27107,MN-107,Norman County,2023,39.93333333333333,249.28
27109,MN-109,Olmsted County,2011,44.275,491.21
27109,MN-109,Olmsted County,2012,48.49166666666667,340.5
27109,MN-109,Olmsted County,2013,44.44166666666666,432.14
27109,MN-109,Olmsted County,2014,40.9,435.58
27109,MN-109,Olmsted County,2015,43.4,413.03999999999996
27109,MN-109,Olmsted County,2016,47.18333333333334,487.64
27109,MN-109,Olmsted County,2017,46.875,530.08
27109,MN-109,Olmsted County,2018,43.76666666666667,430.72
27109,MN-109,Olmsted County,2019,42.85,564.04
27109,MN-109,Olmsted County,2020,44.458333333333336,507.0
27109,MN-109,Olmsted County,2021,45.550000000000004,349.87
27109,MN-109,Olmsted County,2022,44.63333333333333,393.54
27109,MN-109,Olmsted County,2023,45.23333333333333,382.75
27111,MN-111,Otter Tail County,2011,40.75833333333333,369.89
27111,MN-111,Otter Tail County,2012,45.475,280.12
27111,MN-111,Otter Tail County,2013,40.85,317.47
27111,MN-111,Otter Tail County,2014,38.06666666666667,354.18
27111,MN-111,Otter Tail County,2015,41.608333333333334,279.1
27111,MN-111,Otter Tail County,2016,45.175000000000004,303.06
27111,MN-111,Otter Tail County,2017,43.85833333333333,355.92
27111,MN-111,Otter Tail County,2018,40.541666666666664,313.21
27111,MN-111,Otter Tail County,2019,39.075,343.35
27111,MN-111,Otter Tail County,2020,41.03333333333334,353.17
27111,MN-111,Otter Tail County,2021,43.38333333333333,271.64
27111,MN-111,Otter Tail County,2022,41.38333333333333,306.55
27111,MN-111,Otter Tail County,2023,41.458333333333336,258.11
27113,MN-113,Pennington County,2011,38.9,277.58
27113,MN-113,Pennington County,2012,43.31666666666666,187.49
27113,MN-113,Pennington County,2013,38.541666666666664,217.07999999999998
27113,MN-113,Pennington County,2014,35.550000000000004,240.99
27113,MN-113,Pennington County,2015,39.40833333333333,208.13
27113,MN-113,Pennington County,2016,43.13333333333333,259.15
27113,MN-113,Pennington County,2017,41.99166666666667,269.89
27113,MN-113,Pennington County,2018,38.71666666666667,227.37
27113,MN-113,Pennington County,2019,36.75833333333333,286.98
27113,MN-113,Pennington County,2020,38.208333333333336,301.6
27113,MN-113,Pennington County,2021,40.90833333333333,196.61
27113,MN-113,Pennington County,2022,38.574999999999996,256.66
27113,MN-113,Pennington County,2023,38.675000000000004,208.28
27115,MN-115,Pine County,2011,41.34166666666667,439.29
27115,MN-115,Pine County,2012,45.416666666666664,383.53
27115,MN-115,Pine County,2013,41.31666666666667,344.07
27115,MN-115,Pine County,2014,37.5,405.55
27115,MN-115,Pine County,2015,41.125,377.46
27115,MN-115,Pine County,2016,44.74166666666667,449.52
27115,MN-115,Pine County,2017,44.03333333333333,431.40999999999997
27115,MN-115,Pine County,2018,40.541666666666664,406.19
27115,MN-115,Pine County,2019,39.791666666666664,439.88
27115,MN-115,Pine County,2020,41.725,417.91
27115,MN-115,Pine County,2021,43.01666666666667,320.4
27115,MN-115,Pine County,2022,41.475,345.07
27115,MN-115,Pine County,2023,42.475,351.73
27117,MN-117,Pipestone County,2011,42.725,455.3
27117,MN-117,Pipestone County,2012,47.675000000000004,326.88
27117,MN-117,Pipestone County,2013,43.73333333333333,295.31
27117,MN-117,Pipestone County,2014,41.358333333333334,310.53000000000003
27117,MN-117,Pipestone County,2015,44.324999999999996,341.21
27117,MN-117,Pipestone County,2016,47.225,399.95
27117,MN-117,Pipestone County,2017,46.574999999999996,357.75
27117,MN-117,Pipestone County,2018,43.175000000000004,400.43
27117,MN-117,Pipestone County,2019,41.74166666666667,492.07
27117,MN-117,Pipestone County,2020,44.01666666666667,365.49
27117,MN-117,Pipestone County,2021,45.73333333333333,273.86
27117,MN-117,Pipestone County,2022,44.949999999999996,290.65
27117,MN-117,Pipestone County,2023,44.025,236.32
27119,MN-119,Polk County,2011,39.68333333333333,307.95
27119,MN-119,Polk County,2012,44.324999999999996,214.96
27119,MN-119,Polk County,2013,39.46666666666667,233.71
27119,MN-119,Polk County,2014,36.55833333333334,265.13
27119,MN-119,Polk County,2015,40.43333333333333,234.58
27119,MN-119,Polk County,2016,43.89166666666667,283.88
27119,MN-119,Polk County,2017,42.791666666666664,281.6
27119,MN-119,Polk County,2018,39.458333333333336,236.47
27119,MN-119,Polk County,2019,37.49166666666667,301.47
27119,MN-119,Polk County,2020,39.00833333333333,311.74
27119,MN-119,Polk County,2021,41.9,198.89
27119,MN-119,Polk County,2022,39.525,280.71
27119,MN-119,Polk County,2023,39.49166666666667,219.95
27121,MN-121,Pope County,2011,41.74166666666667,410.27
27121,MN-121,Pope County,2012,46.63333333333333,298.85
27121,MN-121,Pope County,2013,41.75,291.93
27121,MN-121,Pope County,2014,39.30833333333333,360.86
27121,MN-121,Pope County,2015,42.56666666666667,341.49
27121,MN-121,Pope County,2016,46.0,336.15
27121,MN-121,Pope County,2017,44.96666666666667,357.57
27121,MN-121,Pope County,2018,42.175000000000004,330.44
27121,MN-121,Pope County,2019,40.65,370.31
27121,MN-121,Pope County,2020,42.80833333333334,334.97
27121,MN-121,Pope County,2021,44.90833333333333,287.18
27121,MN-121,Pope County,2022,43.15,333.91
27121,MN-121,Pope County,2023,42.949999999999996,246.55
27123,MN-123,Ramsey County,2011,44.99166666666667,447.87
27123,MN-123,Ramsey County,2012,49.36666666666667,366.75
27123,MN-123,Ramsey County,2013,45.041666666666664,361.42
27123,MN-123,Ramsey County,2014,41.358333333333334,406.15
27123,MN-123,Ramsey County,2015,44.416666666666664,369.27
27123,MN-123,Ramsey County,2016,48.175000000000004,473.71999999999997
27123,MN-123,Ramsey County,2017,47.69166666666666,456.98
27123,MN-123,Ramsey County,2018,44.4,368.32
27123,MN-123,Ramsey County,2019,43.525,445.15999999999997
27123,MN-123,Ramsey County,2020,45.35,417.52
27123,MN-123,Ramsey County,2021,46.86666666666667,288.06
27123,MN-123,Ramsey County,2022,45.60833333333333,295.58
27123,MN-123,Ramsey County,2023,46.11666666666667,324.96
27125,MN-125,Red Lake County,2011,39.266666666666666,301.52
27125,MN-125,Red Lake County,2012,43.75,203.88
27125,MN-125,Red Lake County,2013,39.025,229.98
27125,MN-125,Red Lake County,2014,35.94166666666667,253.17
27125,MN-125,Red Lake County,2015,39.78333333333333,223.53
27125,MN-125,Red Lake County,2016,43.5,269.24
27125,MN-125,Red Lake County,2017,42.324999999999996,274.58
27125,MN-125,Red Lake County,2018,38.93333333333333,230.21
27125,MN-125,Red Lake County,2019,37.03333333333334,289.66
27125,MN-125,Red Lake County,2020,38.4,297.17
27125,MN-125,Red Lake County,2021,41.25,198.24
27125,MN-125,Red Lake County,2022,38.975,275.03000000000003
27125,MN-125,Red Lake County,2023,39.041666666666664,214.09
27127,MN-127,Redwood County,2011,44.15,420.15999999999997
27127,MN-127,Redwood County,2012,49.300000000000004,284.46
27127,MN-127,Redwood County,2013,44.69166666666666,275.71
27127,MN-127,Redwood County,2014,42.233333333333334,308.96
27127,MN-127,Redwood County,2015,45.333333333333336,301.7
27127,MN-127,Redwood County,2016,48.49166666666667,391.67
27127,MN-127,Redwood County,2017,47.89166666666667,420.97
27127,MN-127,Redwood County,2018,44.324999999999996,439.71
27127,MN-127,Redwood County,2019,42.61666666666667,505.07
27127,MN-127,Redwood County,2020,45.0,391.57
27127,MN-127,Redwood County,2021,46.81666666666666,281.29
27127,MN-127,Redwood County,2022,45.69166666666666,278.92
27127,MN-127,Redwood County,2023,45.19166666666666,300.17
27129,MN-129,Renville County,2011,43.68333333333334,433.76
27129,MN-129,Renville County,2012,48.75833333333333,292.89
27129,MN-129,Renville County,2013,43.81666666666666,293.2
27129,MN-129,Renville County,2014,41.44166666666667,343.8
27129,MN-129,Renville County,2015,44.68333333333334,298.67
27129,MN-129,Renville County,2016,48.15,367.90999999999997
27129,MN-129,Renville County,2017,47.625,417.3
27129,MN-129,Renville County,2018,44.26666666666667,437.95
27129,MN-129,Renville County,2019,42.475,476.84
27129,MN-129,Renville County,2020,44.63333333333333,361.88
27129,MN-129,Renville County,2021,46.475,259.74
27129,MN-129,Renville County,2022,45.175000000000004,256.95
27129,MN-129,Renville County,2023,44.89166666666667,281.1
27131,MN-131,Rice County,2011,44.5,477.62
27131,MN-131,Rice County,2012,48.925000000000004,373.37
27131,MN-131,Rice County,2013,44.59166666666667,400.6
27131,MN-131,Rice County,2014,41.28333333333333,430.34000000000003
27131,MN-131,Rice County,2015,44.09166666666667,404.84
27131,MN-131,Rice County,2016,47.99166666666667,514.45
27131,MN-131,Rice County,2017,47.73333333333333,519.47
27131,MN-131,Rice County,2018,44.06666666666666,416.8
27131,MN-131,Rice County,2019,42.98333333333333,538.56
27131,MN-131,Rice County,2020,44.800000000000004,501.15
27131,MN-131,Rice County,2021,46.15833333333333,350.27
27131,MN-131,Rice County,2022,45.09166666666667,324.35
27131,MN-131,Rice County,2023,45.36666666666667,361.61
27133,MN-133,Rock County,2011,44.19166666666666,426.43
27133,MN-133,Rock County,2012,48.89166666666667,285.26
27133,MN-133,Rock County,2013,45.175000000000004,280.48
27133,MN-133,Rock County,2014,42.583333333333336,298.16
27133,MN-133,Rock County,2015,45.333333333333336,305.23
27133,MN-133,Rock County,2016,48.125,382.4
27133,MN-133,Rock County,2017,47.75833333333333,353.95
27133,MN-133,Rock County,2018,44.574999999999996,406.37
27133,MN-133,Rock County,2019,43.36666666666667,487.69
27133,MN-133,Rock County,2020,45.38333333333333,348.39
27133,MN-133,Rock County,2021,46.81666666666666,270.15
27133,MN-133,Rock County,2022,46.44166666666666,288.36
27133,MN-133,Rock County,2023,45.24166666666667,252.67
27135,MN-135,Roseau County,2011,38.21666666666666,285.3
27135,MN-135,Roseau County,2012,42.233333333333334,201.63
27135,MN-135,Roseau County,2013,37.15833333333333,236.97
27135,MN-135,Roseau County,2014,34.34166666666666,277.42
27135,MN-135,Roseau County,2015,38.55833333333333,269.05
27135,MN-135,Roseau County,2016,42.11666666666667,327.1
27135,MN-135,Roseau County,2017,41.28333333333333,288.24
27135,MN-135,Roseau County,2018,38.291666666666664,224.52
27135,MN-135,Roseau County,2019,36.78333333333333,282.44
27135,MN-135,Roseau County,2020,38.699999999999996,318.89
27135,MN-135,Roseau County,2021,40.71666666666667,218.56
27135,MN-135,Roseau County,2022,38.016666666666666,280.11
27135,MN-135,Roseau County,2023,38.34166666666667,222.89000000000001
27137,MN-137,St. Louis County,2011,38.516666666666666,340.22
27137,MN-137,St. Louis County,2012,42.074999999999996,333.42
27137,MN-137,St. Louis County,2013,38.0,362.08
27137,MN-137,St. Louis County,2014,34.46666666666667,361.43
27137,MN-137,St. Louis County,2015,37.81666666666667,319.3
27137,MN-137,St. Louis County,2016,41.36666666666667,416.0
27137,MN-137,St. Louis County,2017,40.46666666666667,393.62
27137,MN-137,St. Louis County,2018,37.15833333333333,345.89
27137,MN-137,St. Louis County,2019,36.550000000000004,353.79
27137,MN-137,St. Louis County,2020,38.266666666666666,334.55
27137,MN-137,St. Louis County,2021,39.791666666666664,278.82
27137,MN-137,St. Louis County,2022,37.525,372.53
27137,MN-137,St. Louis County,2023,38.775,366.85
27139,MN-139,Scott County,2011,45.03333333333333,446.58
27139,MN-139,Scott County,2012,49.56666666666666,369.66
27139,MN-139,Scott County,2013,45.275,381.9
27139,MN-139,Scott County,2014,42.025,418.64
27139,MN-139,Scott County,2015,44.88333333333333,371.3
27139,MN-139,Scott County,2016,48.525,436.6
27139,MN-139,Scott County,2017,48.208333333333336,442.15
27139,MN-139,Scott County,2018,44.824999999999996,385.6
27139,MN-139,Scott County,2019,43.63333333333333,464.12
27139,MN-139,Scott County,2020,45.43333333333334,439.21
27139,MN-139,Scott County,2021,46.93333333333334,321.36
27139,MN-139,Scott County,2022,45.65,289.9
27139,MN-139,Scott County,2023,45.958333333333336,309.57
27141,MN-141,Sherburne County,2011,43.30833333333334,434.76
27141,MN-141,Sherburne County,2012,47.80833333333334,346.89
27141,MN-141,Sherburne County,2013,43.28333333333333,321.74
27141,MN-141,Sherburne County,2014,40.03333333333333,400.47
27141,MN-141,Sherburne County,2015,43.46666666666667,375.75
27141,MN-141,Sherburne County,2016,46.800000000000004,405.85
27141,MN-141,Sherburne County,2017,46.1,396.59
27141,MN-141,Sherburne County,2018,42.81666666666666,337.93
27141,MN-141,Sherburne County,2019,41.65,408.11
27141,MN-141,Sherburne County,2020,43.574999999999996,374.36
27141,MN-141,Sherburne County,2021,45.03333333333333,271.36
27141,MN-141,Sherburne County,2022,43.68333333333334,304.65
27141,MN-141,Sherburne County,2023,44.291666666666664,319.83
27143,MN-143,Sibley County,2011,44.175000000000004,414.59
27143,MN-143,Sibley County,2012,48.98333333333333,320.12
27143,MN-143,Sibley County,2013,44.53333333333333,334.36
27143,MN-143,Sibley County,2014,41.75833333333333,364.34000000000003
27143,MN-143,Sibley County,2015,44.375,322.56
27143,MN-143,Sibley County,2016,47.84166666666667,391.38
27143,MN-143,Sibley County,2017,47.75,382.08
27143,MN-143,Sibley County,2018,44.64166666666667,338.3
27143,MN-143,Sibley County,2019,43.38333333333333,442.15
27143,MN-143,Sibley County,2020,45.208333333333336,363.78999999999996
27143,MN-143,Sibley County,2021,47.06666666666666,271.89
27143,MN-143,Sibley County,2022,45.675000000000004,265.11
27143,MN-143,Sibley County,2023,45.50833333333333,243.07999999999998
27145,MN-145,Stearns County,2011,42.61666666666667,426.05
27145,MN-145,Stearns County,2012,47.291666666666664,323.22
27145,MN-145,Stearns County,2013,42.391666666666666,310.81
27145,MN-145,Stearns County,2014,39.36666666666667,379.82
27145,MN-145,Stearns County,2015,42.6,337.85
27145,MN-145,Stearns County,2016,45.875,366.38
27145,MN-145,Stearns County,2017,45.199999999999996,380.83
27145,MN-145,Stearns County,2018,42.15,332.47
27145,MN-145,Stearns County,2019,40.666666666666664,395.36
27145,MN-145,Stearns County,2020,42.824999999999996,378.32
27145,MN-145,Stearns County,2021,44.541666666666664,299.13
27145,MN-145,Stearns County,2022,43.175000000000004,349.36
27145,MN-145,Stearns County,2023,43.30833333333334,301.51
27147,MN-147,Steele County,2011,43.975,458.69
27147,MN-147,Steele County,2012,48.55833333333334,348.12
27147,MN-147,Steele County,2013,44.35,406.07
27147,MN-147,Steele County,2014,41.03333333333333,421.96000000000004
27147,MN-147,Steele County,2015,43.69166666666666,409.42
27147,MN-147,Steele County,2016,47.74166666666667,526.52
27147,MN-147,Steele County,2017,47.475,539.17
27147,MN-147,Steele County,2018,43.775,427.16
27147,MN-147,Steele County,2019,42.725,560.87
27147,MN-147,Steele County,2020,44.56666666666666,514.34
27147,MN-147,Steele County,2021,45.875,357.91
27147,MN-147,Steele County,2022,44.833333333333336,353.61
27147,MN-147,Steele County,2023,45.21666666666667,378.46
27149,MN-149,Stevens County,2011,41.875,372.86
27149,MN-149,Stevens County,2012,46.94166666666666,259.38
27149,MN-149,Stevens County,2013,41.975,281.84000000000003
27149,MN-149,Stevens County,2014,39.925000000000004,327.83
27149,MN-149,Stevens County,2015,43.25833333333333,306.1
27149,MN-149,Stevens County,2016,46.63333333333333,304.6
27149,MN-149,Stevens County,2017,45.6,332.17
27149,MN-149,Stevens County,2018,42.791666666666664,321.01
27149,MN-149,Stevens County,2019,41.025,360.93
27149,MN-149,Stevens County,2020,43.19166666666666,313.8
27149,MN-149,Stevens County,2021,45.449999999999996,262.95
27149,MN-149,Stevens County,2022,43.61666666666667,320.23
27149,MN-149,Stevens County,2023,43.199999999999996,244.39
27151,MN-151,Swift County,2011,42.666666666666664,377.3
27151,MN-151,Swift County,2012,47.74166666666667,262.86
27151,MN-151,Swift County,2013,42.75833333333333,292.58
27151,MN-151,Swift County,2014,40.641666666666666,349.2
27151,MN-151,Swift County,2015,43.9,334.77
27151,MN-151,Swift County,2016,47.291666666666664,334.76
27151,MN-151,Swift County,2017,46.25,366.12
27151,MN-151,Swift County,2018,43.375,336.87
27151,MN-151,Swift County,2019,41.65,397.93
27151,MN-151,Swift County,2020,43.85833333333334,329.09999999999997
27151,MN-151,Swift County,2021,46.074999999999996,298.62
27151,MN-151,Swift County,2022,44.25,327.43
27151,MN-151,Swift County,2023,43.59166666666667,241.13
27153,MN-153,Todd County,2011,41.25,391.12
27153,MN-153,Todd County,2012,45.75833333333333,309.43
27153,MN-153,Todd County,2013,41.208333333333336,322.4
27153,MN-153,Todd County,2014,38.275,375.83
27153,MN-153,Todd County,2015,41.641666666666666,326.41
27153,MN-153,Todd County,2016,45.175000000000004,352.45
27153,MN-153,Todd County,2017,44.13333333333333,387.23
27153,MN-153,Todd County,2018,41.041666666666664,364.27
27153,MN-153,Todd County,2019,39.61666666666667,381.06
27153,MN-153,Todd County,2020,41.61666666666667,376.35
27153,MN-153,Todd County,2021,43.6,299.08
27153,MN-153,Todd County,2022,41.666666666666664,356.63
27153,MN-153,Todd County,2023,42.43333333333333,288.52
27155,MN-155,Traverse County,2011,42.09166666666667,349.24
27155,MN-155,Traverse County,2012,47.19166666666666,261.36
27155,MN-155,Traverse County,2013,42.083333333333336,276.88
27155,MN-155,Traverse County,2014,40.449999999999996,314.55
27155,MN-155,Traverse County,2015,43.53333333333333,259.35
27155,MN-155,Traverse County,2016,47.09166666666667,254.78
27155,MN-155,Traverse County,2017,46.00833333333333,287.7
27155,MN-155,Traverse County,2018,43.14166666666667,270.62
27155,MN-155,Traverse County,2019,41.23333333333333,335.82
27155,MN-155,Traverse County,2020,43.48333333333333,308.98
27155,MN-155,Traverse County,2021,45.71666666666667,258.78
27155,MN-155,Traverse County,2022,43.46666666666667,330.51
27155,MN-155,Traverse County,2023,42.958333333333336,255.0
27157,MN-157,Wabasha County,2011,44.78333333333333,515.82
27157,MN-157,Wabasha County,2012,48.89166666666667,354.64
27157,MN-157,Wabasha County,2013,44.916666666666664,404.58
27157,MN-157,Wabasha County,2014,41.46666666666667,411.5
27157,MN-157,Wabasha County,2015,44.208333333333336,400.54
27157,MN-157,Wabasha County,2016,48.03333333333333,494.56
27157,MN-157,Wabasha County,2017,47.69166666666666,547.0
27157,MN-157,Wabasha County,2018,44.5,428.45
27157,MN-157,Wabasha County,2019,43.675000000000004,546.44
27157,MN-157,Wabasha County,2020,45.26666666666667,485.3
27157,MN-157,Wabasha County,2021,46.166666666666664,350.77
27157,MN-157,Wabasha County,2022,44.975,359.9
27157,MN-157,Wabasha County,2023,45.84166666666667,356.83
27159,MN-159,Wadena County,2011,40.608333333333334,349.05
27159,MN-159,Wadena County,2012,44.975,292.62
27159,MN-159,Wadena County,2013,40.583333333333336,322.41
27159,MN-159,Wadena County,2014,37.475,347.33
27159,MN-159,Wadena County,2015,41.416666666666664,289.31
27159,MN-159,Wadena County,2016,45.01666666666667,335.29
27159,MN-159,Wadena County,2017,43.75,357.09000000000003
27159,MN-159,Wadena County,2018,40.208333333333336,316.59
27159,MN-159,Wadena County,2019,39.03333333333333,352.3
27159,MN-159,Wadena County,2020,40.88333333333333,352.5
27159,MN-159,Wadena County,2021,42.875,266.01
27159,MN-159,Wadena County,2022,40.75833333333333,316.44
27159,MN-159,Wadena County,2023,41.74166666666667,273.01
27161,MN-161,Waseca County,2011,44.225,464.28
27161,MN-161,Waseca County,2012,48.85833333333334,320.93
27161,MN-161,Waseca County,2013,44.708333333333336,390.97
27161,MN-161,Waseca County,2014,41.483333333333334,416.3
27161,MN-161,Waseca County,2015,44.25833333333333,399.14
27161,MN-161,Waseca County,2016,48.199999999999996,524.4
27161,MN-161,Waseca County,2017,47.89166666666667,523.95
27161,MN-161,Waseca County,2018,43.9,428.28
27161,MN-161,Waseca County,2019,42.824999999999996,535.36
27161,MN-161,Waseca County,2020,44.69166666666666,495.86
27161,MN-161,Waseca County,2021,46.03333333333333,339.22
27161,MN-161,Waseca County,2022,44.958333333333336,334.6
27161,MN-161,Waseca County,2023,45.25,360.24
27163,MN-163,Washington County,2011,44.65,441.07
27163,MN-163,Washington County,2012,49.09166666666667,364.13
27163,MN-163,Washington County,2013,44.76666666666667,360.32
27163,MN-163,Washington County,2014,41.11666666666667,415.25
27163,MN-163,Washington County,2015,44.125,402.34
27163,MN-163,Washington County,2016,47.975,486.13
27163,MN-163,Washington County,2017,47.53333333333333,445.85
27163,MN-163,Washington County,2018,44.10833333333333,363.71000000000004
27163,MN-163,Washington County,2019,43.275,444.68
27163,MN-163,Washington County,2020,45.06666666666666,424.05
27163,MN-163,Washington County,2021,46.525,298.3
27163,MN-163,Washington County,2022,45.166666666666664,294.59
27163,MN-163,Washington County,2023,45.76666666666667,341.34000000000003
27165,MN-165,Watonwan County,2011,44.475,432.03
27165,MN-165,Watonwan County,2012,49.61666666666667,293.6
27165,MN-165,Watonwan County,2013,45.64166666666667,322.06
27165,MN-165,Watonwan County,2014,42.574999999999996,347.34
27165,MN-165,Watonwan County,2015,44.99166666666667,336.71
27165,MN-165,Watonwan County,2016,48.19166666666666,506.79
27165,MN-165,Watonwan County,2017,48.083333333333336,476.54
27165,MN-165,Watonwan County,2018,44.30833333333334,460.76
27165,MN-165,Watonwan County,2019,43.28333333333333,532.02
27165,MN-165,Watonwan County,2020,45.824999999999996,444.19
27165,MN-165,Watonwan County,2021,47.5,303.71
27165,MN-165,Watonwan County,2022,46.625,329.43
27165,MN-165,Watonwan County,2023,45.666666666666664,346.3
27167,MN-167,Wilkin County,2011,41.88333333333333,361.31
27167,MN-167,Wilkin County,2012,46.85833333333333,254.22
27167,MN-167,Wilkin County,2013,41.791666666666664,278.63
27167,MN-167,Wilkin County,2014,39.56666666666667,315.84000000000003
27167,MN-167,Wilkin County,2015,42.9,239.5
27167,MN-167,Wilkin County,2016,46.50833333333333,255.49
27167,MN-167,Wilkin County,2017,45.31666666666666,311.8
27167,MN-167,Wilkin County,2018,42.074999999999996,272.92
27167,MN-167,Wilkin County,2019,40.25,315.46
27167,MN-167,Wilkin County,2020,42.35,321.84999999999997
27167,MN-167,Wilkin County,2021,44.73333333333333,244.01
27167,MN-167,Wilkin County,2022,42.63333333333333,283.75
27167,MN-167,Wilkin County,2023,42.19166666666667,236.99
27169,MN-169,Winona County,2011,45.125,495.57
27169,MN-169,Winona County,2012,49.21666666666667,345.07
27169,MN-169,Winona County,2013,45.36666666666667,442.99
27169,MN-169,Winona County,2014,41.88333333333333,459.1
27169,MN-169,Winona County,2015,44.51666666666667,433.8
27169,MN-169,Winona County,2016,48.425000000000004,501.82
27169,MN-169,Winona County,2017,48.13333333333333,580.38
27169,MN-169,Winona County,2018,45.28333333333333,471.7
27169,MN-169,Winona County,2019,44.05833333333334,573.47
27169,MN-169,Winona County,2020,45.541666666666664,502.27
27169,MN-169,Winona County,2021,46.43333333333334,383.15
27169,MN-169,Winona County,2022,45.44166666666666,413.62
27169,MN-169,Winona County,2023,46.34166666666667,403.48
27171,MN-171,Wright County,2011,43.75,426.86
27171,MN-171,Wright County,2012,48.39166666666667,352.79
27171,MN-171,Wright County,2013,43.73333333333333,349.07
27171,MN-171,Wright County,2014,40.550000000000004,407.55
27171,MN-171,Wright County,2015,43.775,356.96
27171,MN-171,Wright County,2016,47.24166666666667,418.26
27171,MN-171,Wright County,2017,46.574999999999996,385.0
27171,MN-171,Wright County,2018,43.30833333333334,327.45
27171,MN-171,Wright County,2019,42.03333333333333,404.23
27171,MN-171,Wright County,2020,43.96666666666667,377.71
27171,MN-171,Wright County,2021,45.449999999999996,256.1
27171,MN-171,Wright County,2022,44.125,281.38
27171,MN-171,Wright County,2023,44.65,279.76
27173,MN-173,Yellow Medicine County,2011,43.65833333333333,417.5
27173,MN-173,Yellow Medicine County,2012,48.925000000000004,266.96999999999997
27173,MN-173,Yellow Medicine County,2013,43.96666666666667,294.22
27173,MN-173,Yellow Medicine County,2014,41.791666666666664,330.08
27173,MN-173,Yellow Medicine County,2015,44.875,308.34000000000003
27173,MN-173,Yellow Medicine County,2016,48.06666666666666,350.88
27173,MN-173,Yellow Medicine County,2017,47.199999999999996,377.21
27173,MN-173,Yellow Medicine County,2018,44.208333333333336,386.55
27173,MN-173,Yellow Medicine County,2019,42.44166666666667,467.38
27173,MN-173,Yellow Medicine County,2020,44.541666666666664,353.59999999999997
27173,MN-173,Yellow Medicine County,2021,46.65833333333333,279.59
27173,MN-173,Yellow Medicine County,2022,45.225,325.19
27173,MN-173,Yellow Medicine County,2023,44.76666666666667,299.90999999999997
