county_fips,county_name_bps,year,bps_total_bldgs,bps_total_bldgs_rep,bps_total_units,bps_total_units_rep,bps_total_value,bps_total_value_rep,bps_bldgs_1_unit,bps_bldgs_1_unit_rep,bps_bldgs_2_units,bps_bldgs_2_units_rep,bps_bldgs_3_4_units,bps_bldgs_3_4_units_rep,bps_bldgs_5_units,bps_bldgs_5_units_rep,bps_units_1_unit,bps_units_1_unit_rep,bps_units_2_units,bps_units_2_units_rep,bps_units_3_4_units,bps_units_3_4_units_rep,bps_units_5_units,bps_units_5_units_rep,bps_value_1_unit,bps_value_1_unit_rep,bps_value_2_units,bps_value_2_units_rep,bps_value_3_4_units,bps_value_3_4_units_rep,bps_value_5_units,bps_value_5_units_rep
27019,Carver,2016,632,632,678,678,189490715,189490715,620,620,1,1,3,3,8,8,620,620,2,2,12,12,44,44,181987934,181987934,255842,255842,1638136,1638136,5608803,5608803
27019,Carver,2017,632,620,644,632,187096916,183612405,626,614,3,3,3,3,0,0,626,614,6,6,12,12,0,0,183695542,180211031,1131654,1131654,2269720,2269720,0,0
27019,Carver,2018,589,582,973,966,235223847,233774262,584,577,2,2,0,0,3,3,584,577,4,4,0,0,385,385,175721497,174271912,1002350,1002350,0,0,58500000,58500000
27019,Carver,2019,592,592,603,603,185594825,185594825,583,583,8,8,1,1,0,0,583,583,16,16,4,4,0,0,181386824,181386824,3533001,3533001,675000,675000,0,0
27019,Carver,2020,677,668,690,679,209040324,206183368,666,659,10,8,1,1,0,0,666,659,20,16,4,4,0,0,203846718,201976612,4184280,3197430,1009326,1009326,0,0
27019,Carver,2021,866,866,1041,1041,335048818,335048818,859,859,4,4,1,1,2,2,859,859,8,8,4,4,170,170,303170008,303170008,2085810,2085810,1093000,1093000,28700000,28700000
27019,Carver,2022,689,689,1073,1073,292509913,292509913,672,672,5,5,7,7,5,5,672,672,10,10,28,28,363,363,247258750,247258750,2821578,2821578,7576559,7576559,34853026,34853026
27019,Carver,2023,698,684,1083,1065,319807844,314424542,678,665,1,1,3,3,16,15,678,665,2,2,12,12,391,386,259576450,255163284,600000,600000,3499860,3499860,56131534,55161398
27019,Carver,2024,669,669,744,744,311965353,311965353,662,662,2,2,3,3,2,2,662,662,4,4,12,12,66,66,291329515,291329515,1025420,1025420,3456743,3456743,16153675,16153675
27021,Cass,1990,47,19,47,19,2969367,1259117,47,19,0,0,0,0,0,0,47,19,0,0,0,0,0,0,2969367,1259117,0,0,0,0,0,0
27021,Cass,1991,57,28,57,28,3648926,1911634,57,28,0,0,0,0,0,0,57,28,0,0,0,0,0,0,3648926,1911634,0,0,0,0,0,0
27021,Cass,1992,54,48,57,51,5208685,4888217,53,47,0,0,1,1,0,0,53,47,0,0,4,4,0,0,4998685,4678217,0,0,210000,210000,0,0
27021,Cass,1993,52,20,103,71,5829997,3898450,49,17,0,0,0,0,3,3,49,17,0,0,0,0,54,54,3591547,1660000,0,0,0,0,2238450,2238450
27021,Cass,1994,51,20,63,32,4230417,2431972,48,17,0,0,2,2,1,1,48,17,0,0,7,7,8,8,3810945,2012500,0,0,304472,304472,115000,115000
27021,Cass,1995,228,226,228,226,18848034,18780034,228,226,0,0,0,0,0,0,228,226,0,0,0,0,0,0,18848034,18780034,0,0,0,0,0,0
27021,Cass,1996,397,396,405,404,34649472,34564093,395,394,1,1,0,0,1,1,395,394,2,2,0,0,8,8,34149472,34064093,300000,300000,0,0,200000,200000
27021,Cass,1997,174,171,200,191,15571923,15026923,166,164,3,3,1,1,4,3,166,164,6,6,3,3,25,18,14011239,13641239,180000,180000,175684,175684,1205000,1030000
27021,Cass,1998,320,317,328,320,31658310,31036585,316,314,3,3,0,0,1,0,316,314,6,6,0,0,6,0,30508310,30036585,1000000,1000000,0,0,150000,0
27021,Cass,1999,514,498,523,498,53598498,51819893,513,498,0,0,0,0,1,0,513,498,0,0,0,0,10,0,53348498,51819893,0,0,0,0,250000,0
27021,Cass,2000,385,374,392,375,42447040,41138201,383,373,1,1,0,0,1,0,383,373,2,2,0,0,7,0,41972040,40838201,300000,300000,0,0,175000,0
27021,Cass,2001,469,460,485,470,55990868,54873067,466,458,0,0,0,0,3,2,466,458,0,0,0,0,19,12,54315868,53373067,0,0,0,0,1675000,1500000
27021,Cass,2002,660,657,681,672,82165228,81620228,652,650,5,5,0,0,3,2,652,650,10,10,0,0,19,12,79876741,79506741,787903,787903,0,0,1500584,1325584
27021,Cass,2003,544,544,558,558,71608559,71608559,537,537,5,5,1,1,1,1,537,537,10,10,3,3,8,8,70099624,70099624,775935,775935,533000,533000,200000,200000
27021,Cass,2004,381,381,384,384,53252365,53252365,380,380,0,0,1,1,0,0,380,380,0,0,4,4,0,0,52887165,52887165,0,0,365200,365200,0,0
27021,Cass,2005,1440,1423,1441,1424,203862881,200462881,1439,1422,1,1,0,0,0,0,1439,1422,2,2,0,0,0,0,203642881,200242881,220000,220000,0,0,0,0
27021,Cass,2006,422,421,422,421,66764340,66674340,422,421,0,0,0,0,0,0,422,421,0,0,0,0,0,0,66764340,66674340,0,0,0,0,0,0
27021,Cass,2007,330,330,431,431,56536041,56536041,326,326,0,0,0,0,4,4,326,326,0,0,0,0,105,105,51271553,51271553,0,0,0,0,5264488,5264488
27021,Cass,2008,199,199,199,199,33701243,33701243,199,199,0,0,0,0,0,0,199,199,0,0,0,0,0,0,33701243,33701243,0,0,0,0,0,0
27021,Cass,2009,164,158,164,158,27423449,26456571,164,158,0,0,0,0,0,0,164,158,0,0,0,0,0,0,27423449,26456571,0,0,0,0,0,0
27021,Cass,2010,158,155,158,155,25985020,25480733,158,155,0,0,0,0,0,0,158,155,0,0,0,0,0,0,25985020,25480733,0,0,0,0,0,0
27021,Cass,2011,149,130,149,130,26053566,22975267,149,130,0,0,0,0,0,0,149,130,0,0,0,0,0,0,26053566,22975267,0,0,0,0,0,0
27021,Cass,2012,157,56,157,56,27494598,10721026,157,56,0,0,0,0,0,0,157,56,0,0,0,0,0,0,27494598,10721026,0,0,0,0,0,0
27021,Cass,2013,167,64,167,64,30291389,13041549,167,64,0,0,0,0,0,0,167,64,0,0,0,0,0,0,30291389,13041549,0,0,0,0,0,0
27021,Cass,2014,151,151,151,151,31990107,31990107,151,151,0,0,0,0,0,0,151,151,0,0,0,0,0,0,31990107,31990107,0,0,0,0,0,0
27021,Cass,2015,209,209,224,224,48387735,48387735,208,208,0,0,0,0,1,1,208,208,0,0,0,0,16,16,47187735,47187735,0,0,0,0,1200000,1200000
27021,Cass,2016,161,161,161,161,35546659,35546659,161,161,0,0,0,0,0,0,161,161,0,0,0,0,0,0,35546659,35546659,0,0,0,0,0,0
27021,Cass,2017,203,203,209,209,50675996,50675996,201,201,0,0,2,2,0,0,201,201,0,0,8,8,0,0,49749280,49749280,0,0,926716,926716,0,0
27021,Cass,2018,230,230,230,230,54719470,54719470,230,230,0,0,0,0,0,0,230,230,0,0,0,0,0,0,54719470,54719470,0,0,0,0,0,0
27021,Cass,2019,206,206,209,209,54523093,54523093,205,205,0,0,1,1,0,0,205,205,0,0,4,4,0,0,54203093,54203093,0,0,320000,320000,0,0
27021,Cass,2020,258,191,263,196,61464003,47011049,257,190,0,0,0,0,1,1,257,190,0,0,0,0,6,6,59580003,45127049,0,0,0,0,1884000,1884000
27021,Cass,2021,340,339,340,339,87749883,87572943,340,339,0,0,0,0,0,0,340,339,0,0,0,0,0,0,87749883,87572943,0,0,0,0,0,0
27021,Cass,2022,314,277,314,277,90785680,81777914,314,277,0,0,0,0,0,0,314,277,0,0,0,0,0,0,90785680,81777914,0,0,0,0,0,0
27021,Cass,2023,271,236,277,242,84581536,76054016,269,234,0,0,2,2,0,0,269,234,0,0,8,8,0,0,83165340,74637820,0,0,1416196,1416196,0,0
27021,Cass,2024,288,249,294,255,96299745,86799363,286,247,0,0,2,2,0,0,286,247,0,0,8,8,0,0,94885399,85385017,0,0,1414346,1414346,0,0
27023,Chippewa,1990,15,15,15,15,981669,981669,15,15,0,0,0,0,0,0,15,15,0,0,0,0,0,0,981669,981669,0,0,0,0,0,0
27023,Chippewa,1991,13,13,13,13,958102,958102,13,13,0,0,0,0,0,0,13,13,0,0,0,0,0,0,958102,958102,0,0,0,0,0,0
27023,Chippewa,1992,4,4,4,4,560000,560000,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,560000,560000,0,0,0,0,0,0
27023,Chippewa,1993,24,24,24,24,2068509,2068509,24,24,0,0,0,0,0,0,24,24,0,0,0,0,0,0,2068509,2068509,0,0,0,0,0,0
27023,Chippewa,1994,12,12,12,12,1170200,1170200,12,12,0,0,0,0,0,0,12,12,0,0,0,0,0,0,1170200,1170200,0,0,0,0,0,0
27023,Chippewa,1995,29,29,41,41,3101689,3101689,25,25,0,0,4,4,0,0,25,25,0,0,16,16,0,0,2200029,2200029,0,0,901660,901660,0,0
27023,Chippewa,1996,30,30,33,33,3408000,3408000,27,27,3,3,0,0,0,0,27,27,6,6,0,0,0,0,2898000,2898000,510000,510000,0,0,0,0
27023,Chippewa,1997,35,35,36,36,3581244,3581244,34,34,1,1,0,0,0,0,34,34,2,2,0,0,0,0,3481244,3481244,100000,100000,0,0,0,0
27023,Chippewa,1998,23,23,23,23,3089437,3089437,23,23,0,0,0,0,0,0,23,23,0,0,0,0,0,0,3089437,3089437,0,0,0,0,0,0
27023,Chippewa,1999,26,26,31,31,3066168,3066168,25,25,0,0,0,0,1,1,25,25,0,0,0,0,6,6,2741168,2741168,0,0,0,0,325000,325000
27023,Chippewa,2000,41,38,45,38,2818833,2408000,40,38,0,0,0,0,1,0,40,38,0,0,0,0,5,0,2548000,2408000,0,0,0,0,270833,0
27023,Chippewa,2001,16,16,27,27,2239126,2239126,13,13,2,2,0,0,1,1,13,13,4,4,0,0,10,10,1710441,1710441,328685,328685,0,0,200000,200000
27023,Chippewa,2002,19,19,19,19,2160000,2160000,19,19,0,0,0,0,0,0,19,19,0,0,0,0,0,0,2160000,2160000,0,0,0,0,0,0
27023,Chippewa,2003,15,15,15,15,1991000,1991000,15,15,0,0,0,0,0,0,15,15,0,0,0,0,0,0,1991000,1991000,0,0,0,0,0,0
27023,Chippewa,2004,25,25,26,26,3063530,3063530,24,24,1,1,0,0,0,0,24,24,2,2,0,0,0,0,2963530,2963530,100000,100000,0,0,0,0
27023,Chippewa,2005,21,21,22,22,2430720,2430720,20,20,1,1,0,0,0,0,20,20,2,2,0,0,0,0,2255720,2255720,175000,175000,0,0,0,0
27023,Chippewa,2006,19,19,19,19,2161750,2161750,19,19,0,0,0,0,0,0,19,19,0,0,0,0,0,0,2161750,2161750,0,0,0,0,0,0
27023,Chippewa,2007,25,25,25,25,1691500,1691500,25,25,0,0,0,0,0,0,25,25,0,0,0,0,0,0,1691500,1691500,0,0,0,0,0,0
27023,Chippewa,2008,19,19,19,19,1493000,1493000,19,19,0,0,0,0,0,0,19,19,0,0,0,0,0,0,1493000,1493000,0,0,0,0,0,0
27023,Chippewa,2009,20,20,20,20,1475840,1475840,20,20,0,0,0,0,0,0,20,20,0,0,0,0,0,0,1475840,1475840,0,0,0,0,0,0
27023,Chippewa,2010,3,3,3,3,438000,438000,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,438000,438000,0,0,0,0,0,0
27023,Chippewa,2011,7,7,7,7,1434216,1434216,7,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,1434216,1434216,0,0,0,0,0,0
27023,Chippewa,2012,16,16,16,16,726754,726754,16,16,0,0,0,0,0,0,16,16,0,0,0,0,0,0,726754,726754,0,0,0,0,0,0
27023,Chippewa,2013,12,12,12,12,2097954,2097954,12,12,0,0,0,0,0,0,12,12,0,0,0,0,0,0,2097954,2097954,0,0,0,0,0,0
27023,Chippewa,2014,9,9,9,9,813000,813000,9,9,0,0,0,0,0,0,9,9,0,0,0,0,0,0,813000,813000,0,0,0,0,0,0
27023,Chippewa,2015,7,7,7,7,1300705,1300705,7,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,1300705,1300705,0,0,0,0,0,0
27023,Chippewa,2016,8,8,8,8,1900438,1900438,8,8,0,0,0,0,0,0,8,8,0,0,0,0,0,0,1900438,1900438,0,0,0,0,0,0
27023,Chippewa,2017,9,8,9,8,2184500,1834500,9,8,0,0,0,0,0,0,9,8,0,0,0,0,0,0,2184500,1834500,0,0,0,0,0,0
27023,Chippewa,2018,8,8,8,8,1053000,1053000,8,8,0,0,0,0,0,0,8,8,0,0,0,0,0,0,1053000,1053000,0,0,0,0,0,0
27023,Chippewa,2019,9,8,9,8,1608531,1328531,9,8,0,0,0,0,0,0,9,8,0,0,0,0,0,0,1608531,1328531,0,0,0,0,0,0
27023,Chippewa,2020,12,12,12,12,1904744,1904744,12,12,0,0,0,0,0,0,12,12,0,0,0,0,0,0,1904744,1904744,0,0,0,0,0,0
27023,Chippewa,2021,10,10,48,48,6191259,6191259,8,8,1,1,0,0,1,1,8,8,2,2,0,0,38,38,1591000,1591000,450000,450000,0,0,4150259,4150259
27023,Chippewa,2022,10,9,11,10,2179500,1929500,9,8,1,1,0,0,0,0,9,8,2,2,0,0,0,0,1729500,1479500,450000,450000,0,0,0,0
27023,Chippewa,2023,12,12,12,12,3938000,3938000,12,12,0,0,0,0,0,0,12,12,0,0,0,0,0,0,3938000,3938000,0,0,0,0,0,0
27023,Chippewa,2024,12,2,12,2,4561214,1347000,12,2,0,0,0,0,0,0,12,2,0,0,0,0,0,0,4561214,1347000,0,0,0,0,0,0
27025,Chisago,1990,316,316,346,346,26473374,26473374,314,314,1,1,0,0,1,1,314,314,2,2,0,0,30,30,25551114,25551114,113260,113260,0,0,809000,809000
27025,Chisago,1991,336,332,336,332,27783524,27529010,336,332,0,0,0,0,0,0,336,332,0,0,0,0,0,0,27783524,27529010,0,0,0,0,0,0
27025,Chisago,1992,417,417,417,417,35544294,35544294,417,417,0,0,0,0,0,0,417,417,0,0,0,0,0,0,35544294,35544294,0,0,0,0,0,0
27025,Chisago,1993,517,517,526,526,47653643,47653643,516,516,0,0,0,0,1,1,516,516,0,0,0,0,10,10,47378643,47378643,0,0,0,0,275000,275000
27025,Chisago,1994,500,466,501,467,48431807,46137673,499,465,1,1,0,0,0,0,499,465,2,2,0,0,0,0,48159807,45865673,272000,272000,0,0,0,0
27025,Chisago,1995,480,447,482,449,45848828,43647319,478,445,2,2,0,0,0,0,478,445,4,4,0,0,0,0,45317528,43116019,531300,531300,0,0,0,0
27025,Chisago,1996,563,563,582,582,61658216,61658216,555,555,2,2,6,6,0,0,555,555,4,4,23,23,0,0,59647000,59647000,406016,406016,1605200,1605200,0,0
27025,Chisago,1997,433,433,452,452,50431610,50431610,425,425,1,1,7,7,0,0,425,425,2,2,25,25,0,0,48306666,48306666,134938,134938,1990006,1990006,0,0
27025,Chisago,1998,558,558,584,584,64504310,64504310,555,555,2,2,0,0,1,1,555,555,4,4,0,0,25,25,62895412,62895412,409955,409955,0,0,1198943,1198943
27025,Chisago,1999,685,682,695,692,77691041,77238701,681,678,1,1,3,3,0,0,681,678,2,2,12,12,0,0,77095747,76643407,67294,67294,528000,528000,0,0
27025,Chisago,2000,644,644,659,659,72368791,72368791,635,635,8,8,0,0,1,1,635,635,16,16,0,0,8,8,70543299,70543299,1355824,1355824,0,0,469668,469668
27025,Chisago,2001,685,685,687,687,81651114,81651114,683,683,2,2,0,0,0,0,683,683,4,4,0,0,0,0,81481114,81481114,170000,170000,0,0,0,0
27025,Chisago,2002,608,608,610,610,80182838,80182838,606,606,2,2,0,0,0,0,606,606,4,4,0,0,0,0,79798278,79798278,384560,384560,0,0,0,0
27025,Chisago,2003,602,602,664,664,92718311,92718311,595,595,3,3,2,2,2,2,595,595,6,6,7,7,56,56,88338141,88338141,810164,810164,971256,971256,2598750,2598750
27025,Chisago,2004,491,491,494,494,70714299,70714299,488,488,3,3,0,0,0,0,488,488,6,6,0,0,0,0,69841443,69841443,872856,872856,0,0,0,0
27025,Chisago,2005,349,349,349,349,51979181,51979181,349,349,0,0,0,0,0,0,349,349,0,0,0,0,0,0,51979181,51979181,0,0,0,0,0,0
27025,Chisago,2006,259,259,259,259,40760577,40760577,259,259,0,0,0,0,0,0,259,259,0,0,0,0,0,0,40760577,40760577,0,0,0,0,0,0
27025,Chisago,2007,143,143,143,143,23164509,23164509,143,143,0,0,0,0,0,0,143,143,0,0,0,0,0,0,23164509,23164509,0,0,0,0,0,0
27025,Chisago,2008,54,54,85,85,11771246,11771246,53,53,0,0,0,0,1,1,53,53,0,0,0,0,32,32,9176246,9176246,0,0,0,0,2595000,2595000
27025,Chisago,2009,49,49,49,49,8105931,8105931,49,49,0,0,0,0,0,0,49,49,0,0,0,0,0,0,8105931,8105931,0,0,0,0,0,0
27025,Chisago,2010,43,43,43,43,7312317,7312317,43,43,0,0,0,0,0,0,43,43,0,0,0,0,0,0,7312317,7312317,0,0,0,0,0,0
27025,Chisago,2011,45,45,45,45,7746347,7746347,45,45,0,0,0,0,0,0,45,45,0,0,0,0,0,0,7746347,7746347,0,0,0,0,0,0
27025,Chisago,2012,106,106,106,106,16096589,16096589,106,106,0,0,0,0,0,0,106,106,0,0,0,0,0,0,16096589,16096589,0,0,0,0,0,0
27025,Chisago,2013,182,182,182,182,30006581,30006581,182,182,0,0,0,0,0,0,182,182,0,0,0,0,0,0,30006581,30006581,0,0,0,0,0,0
27025,Chisago,2014,151,151,174,174,27582178,27582178,150,150,0,0,0,0,1,1,150,150,0,0,0,0,24,24,25514178,25514178,0,0,0,0,2068000,2068000
27025,Chisago,2015,160,130,160,130,26339633,22395726,160,130,0,0,0,0,0,0,160,130,0,0,0,0,0,0,26339633,22395726,0,0,0,0,0,0
27025,Chisago,2016,214,214,214,214,36386899,36386899,214,214,0,0,0,0,0,0,214,214,0,0,0,0,0,0,36386899,36386899,0,0,0,0,0,0
27025,Chisago,2017,237,237,239,239,42256288,42256288,235,235,2,2,0,0,0,0,235,235,4,4,0,0,0,0,41494288,41494288,762000,762000,0,0,0,0
27025,Chisago,2018,262,262,263,263,48031864,48031864,261,261,1,1,0,0,0,0,261,261,2,2,0,0,0,0,47623864,47623864,408000,408000,0,0,0,0
27025,Chisago,2019,227,227,229,229,43723732,43723732,225,225,2,2,0,0,0,0,225,225,4,4,0,0,0,0,43009732,43009732,714000,714000,0,0,0,0
27025,Chisago,2020,273,271,273,271,50288239,49869573,273,271,0,0,0,0,0,0,273,271,0,0,0,0,0,0,50288239,49869573,0,0,0,0,0,0
27025,Chisago,2021,295,293,479,477,81958017,81539351,291,289,0,0,0,0,4,4,291,289,0,0,0,0,188,188,62527714,62109048,0,0,0,0,19430303,19430303
27025,Chisago,2022,239,239,309,309,58712416,58712416,237,237,0,0,0,0,2,2,237,237,0,0,0,0,72,72,52512416,52512416,0,0,0,0,6200000,6200000
27025,Chisago,2023,189,189,189,189,36516114,36516114,189,189,0,0,0,0,0,0,189,189,0,0,0,0,0,0,36516114,36516114,0,0,0,0,0,0
27025,Chisago,2024,238,238,362,362,82694635,82694635,233,233,0,0,2,2,3,3,233,233,0,0,8,8,121,121,59878625,59878625,0,0,876464,876464,21939546,21939546
27027,Clay,1990,113,113,171,171,9361700,9361700,107,107,2,2,0,0,4,4,107,107,4,4,0,0,60,60,8157700,8157700,150000,150000,0,0,1054000,1054000
27027,Clay,1991,101,99,218,216,10014214,9877214,90,88,0,0,2,2,9,9,90,88,0,0,6,6,122,122,6600214,6463214,0,0,136000,136000,3278000,3278000
27027,Clay,1992,192,190,291,289,18991720,18612234,185,183,2,2,0,0,5,5,185,183,4,4,0,0,102,102,15511720,15132234,185000,185000,0,0,3295000,3295000
27027,Clay,1993,233,231,415,413,25260807,24881321,216,214,0,0,2,2,15,15,216,214,0,0,8,8,191,191,20237807,19858321,0,0,271000,271000,4752000,4752000
27027,Clay,1994,158,158,215,215,16813437,16813437,142,142,8,8,4,4,4,4,142,142,16,16,16,16,41,41,13833737,13833737,1069000,1069000,700200,700200,1210500,1210500
27027,Clay,1995,183,183,212,212,17452325,17452325,178,178,3,3,1,1,1,1,178,178,6,6,4,4,24,24,15987125,15987125,390000,390000,275200,275200,800000,800000
27027,Clay,1996,142,138,144,140,13827722,13435004,140,136,2,2,0,0,0,0,140,136,4,4,0,0,0,0,13587722,13195004,240000,240000,0,0,0,0
27027,Clay,1997,121,121,158,158,13975492,13975492,114,114,0,0,5,5,2,2,114,114,0,0,20,20,24,24,11949492,11949492,0,0,1204000,1204000,822000,822000
27027,Clay,1998,194,194,200,200,18607553,18607553,190,190,3,3,1,1,0,0,190,190,6,6,4,4,0,0,17939383,17939383,418170,418170,250000,250000,0,0
27027,Clay,1999,215,215,299,299,27714349,27714349,210,210,1,1,2,2,2,2,210,210,2,2,8,8,79,79,22191349,22191349,135000,135000,454000,454000,4934000,4934000
27027,Clay,2000,196,196,225,225,22382883,22382883,181,181,8,8,7,7,0,0,181,181,16,16,28,28,0,0,19112886,19112886,1216666,1216666,2053331,2053331,0,0
27027,Clay,2001,225,225,242,242,25560424,25560424,216,216,8,8,0,0,1,1,216,216,16,16,0,0,10,10,23565424,23565424,1425000,1425000,0,0,570000,570000
27027,Clay,2002,340,340,504,504,49594534,49594534,311,311,10,10,10,10,9,9,311,311,20,20,40,40,133,133,37526313,37526313,2011291,2011291,3555930,3555930,6501000,6501000
27027,Clay,2003,376,376,539,539,57854044,57854044,365,365,3,3,0,0,8,8,365,365,6,6,0,0,168,168,49103044,49103044,676000,676000,0,0,8075000,8075000
27027,Clay,2004,494,494,746,746,81874601,81874601,480,480,1,1,3,3,10,10,480,480,2,2,12,12,252,252,67758935,67758935,240000,240000,1342000,1342000,12533666,12533666
27027,Clay,2005,499,499,673,673,80859856,80859856,470,470,5,5,14,14,10,10,470,470,10,10,50,50,143,143,66151853,66151853,1145000,1145000,3876003,3876003,9687000,9687000
27027,Clay,2006,477,473,658,654,81054517,80511833,467,463,0,0,4,4,6,6,467,463,0,0,16,16,175,175,67470517,66927833,0,0,1602000,1602000,11982000,11982000
27027,Clay,2007,343,343,437,437,59474166,59474166,327,327,1,1,13,13,2,2,327,327,2,2,40,40,68,68,52362166,52362166,380000,380000,4292000,4292000,2440000,2440000
27027,Clay,2008,266,266,462,462,53965260,53965260,259,259,1,1,0,0,6,6,259,259,2,2,0,0,201,201,40442813,40442813,240000,240000,0,0,13282447,13282447
27027,Clay,2009,232,232,331,331,42192784,42192784,229,229,1,1,0,0,2,2,229,229,2,2,0,0,100,100,35572784,35572784,320000,320000,0,0,6300000,6300000
27027,Clay,2010,210,210,211,211,33930800,33930800,209,209,1,1,0,0,0,0,209,209,2,2,0,0,0,0,33810800,33810800,120000,120000,0,0,0,0
27027,Clay,2011,140,139,213,212,34398422,34171922,132,131,1,1,5,5,2,2,132,131,2,2,19,19,60,60,27526109,27299609,400000,400000,2382313,2382313,4090000,4090000
27027,Clay,2012,154,153,214,213,30630100,30485100,152,151,1,1,0,0,1,1,152,151,2,2,0,0,60,60,27030100,26885100,300000,300000,0,0,3300000,3300000
27027,Clay,2013,239,236,507,504,66415703,65895703,231,228,1,1,0,0,7,7,231,228,2,2,0,0,274,274,47614703,47094703,191000,191000,0,0,18610000,18610000
27027,Clay,2014,285,285,559,559,74912178,74912178,269,269,2,2,6,6,8,8,269,269,4,4,24,24,262,262,52004239,52004239,750000,750000,3240000,3240000,18917939,18917939
27027,Clay,2015,287,287,581,581,85344629,85344629,269,269,2,2,5,5,11,11,269,269,4,4,15,15,293,293,59297749,59297749,550000,550000,2476880,2476880,23020000,23020000
27027,Clay,2016,253,253,576,576,81676484,81676484,227,227,13,13,0,0,13,13,227,227,26,26,0,0,323,323,49766484,49766484,3850000,3850000,0,0,28060000,28060000
27027,Clay,2017,165,165,209,209,40818405,40818405,164,164,0,0,0,0,1,1,164,164,0,0,0,0,45,45,36018405,36018405,0,0,0,0,4800000,4800000
27027,Clay,2018,210,210,396,396,66697857,66697857,201,201,1,1,2,2,6,6,201,201,2,2,8,8,185,185,45906190,45906190,325000,325000,1400000,1400000,19066667,19066667
27027,Clay,2019,190,190,268,268,51210942,51210942,187,187,0,0,2,2,1,1,187,187,0,0,8,8,73,73,40129119,40129119,0,0,1440000,1440000,9641823,9641823
27027,Clay,2020,213,213,310,310,64472271,64472271,208,208,0,0,2,2,3,3,208,208,0,0,8,8,94,94,51650271,51650271,0,0,1472000,1472000,11350000,11350000
27027,Clay,2021,204,204,483,483,89886326,89886326,199,199,0,0,0,0,5,5,199,199,0,0,0,0,284,284,58002701,58002701,0,0,0,0,31883625,31883625
27027,Clay,2022,120,120,257,257,59271322,59271322,118,118,0,0,0,0,2,2,118,118,0,0,0,0,139,139,37837249,37837249,0,0,0,0,21434073,21434073
27027,Clay,2023,181,180,402,401,74864922,74584922,178,177,0,0,0,0,3,3,178,177,0,0,0,0,224,224,47347817,47067817,0,0,0,0,27517105,27517105
27027,Clay,2024,110,110,269,269,55486710,55486710,104,104,4,4,1,1,1,1,104,104,8,8,4,4,153,153,34376710,34376710,1590000,1590000,520000,520000,19000000,19000000
27029,Clearwater,1990,2,2,2,2,125000,125000,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,125000,125000,0,0,0,0,0,0
27029,Clearwater,1991,1,1,1,1,75000,75000,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,75000,75000,0,0,0,0,0,0
27029,Clearwater,1992,3,3,25,25,932000,932000,1,1,0,0,0,0,2,2,1,1,0,0,0,0,24,24,90000,90000,0,0,0,0,842000,842000
27029,Clearwater,1993,1,1,1,1,50000,50000,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,50000,50000,0,0,0,0,0,0
27029,Clearwater,1994,1,1,1,1,45000,45000,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,45000,45000,0,0,0,0,0,0
27029,Clearwater,1995,1,1,1,1,95000,95000,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,95000,95000,0,0,0,0,0,0
27029,Clearwater,1996,2,1,2,1,155000,60000,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,155000,60000,0,0,0,0,0,0
27029,Clearwater,1997,2,2,2,2,100000,100000,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,100000,100000,0,0,0,0,0,0
27029,Clearwater,1998,6,6,6,6,615000,615000,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,615000,615000,0,0,0,0,0,0
27029,Clearwater,1999,4,3,4,3,400000,290000,4,3,0,0,0,0,0,0,4,3,0,0,0,0,0,0,400000,290000,0,0,0,0,0,0
27029,Clearwater,2000,5,5,5,5,470000,470000,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,470000,470000,0,0,0,0,0,0
27029,Clearwater,2001,5,0,5,0,470000,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,470000,0,0,0,0,0,0,0
27029,Clearwater,2002,2,2,3,3,311000,311000,1,1,1,1,0,0,0,0,1,1,2,2,0,0,0,0,110000,110000,201000,201000,0,0,0,0
27029,Clearwater,2003,1,1,1,1,130000,130000,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,130000,130000,0,0,0,0,0,0
27029,Clearwater,2004,2,1,2,1,240000,110000,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,240000,110000,0,0,0,0,0,0
27029,Clearwater,2005,7,7,7,7,676000,676000,7,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,676000,676000,0,0,0,0,0,0
27029,Clearwater,2006,9,9,9,9,977000,977000,9,9,0,0,0,0,0,0,9,9,0,0,0,0,0,0,977000,977000,0,0,0,0,0,0
27029,Clearwater,2007,8,8,8,8,895000,895000,8,8,0,0,0,0,0,0,8,8,0,0,0,0,0,0,895000,895000,0,0,0,0,0,0
