county_fips,state_name,county_name,pop_total,year,pop_growth_rate
27103,Minnesota,Nicollet County,33370,2014,1.1794669658288015
27103,Minnesota,Nicollet County,33526,2015,0.46748576565778244
27103,Minnesota,Nicollet County,33720,2016,0.5786553719501208
27103,Minnesota,Nicollet County,34052,2017,0.9845788849347503
27103,Minnesota,Nicollet County,34199,2018,0.43169270527427805
27103,Minnesota,Nicollet County,34274,2019,0.2193046580309277
27105,Minnesota,Nobles County,21621,2011,
27105,Minnesota,Nobles County,21736,2012,0.5318902918458823
27105,Minnesota,Nobles County,21797,2013,0.2806404122193573
27105,Minnesota,Nobles County,21698,2014,-0.45419094370785507
27105,Minnesota,Nobles County,21748,2015,0.23043598488339256
27105,Minnesota,Nobles County,21878,2016,0.5977561155048772
27105,Minnesota,Nobles County,21671,2017,-0.9461559557546351
27105,Minnesota,Nobles County,21744,2018,0.33685570578192436
27105,Minnesota,Nobles County,21629,2019,-0.5288815305371619
27107,Minnesota,Norman County,6806,2011,
27107,Minnesota,Norman County,6599,2012,-3.041434028798118
27107,Minnesota,Norman County,6596,2013,-0.04546143355054211
27107,Minnesota,Norman County,6581,2014,-0.227410551849605
27107,Minnesota,Norman County,6621,2015,0.6078103631666831
27107,Minnesota,Norman County,6534,2016,-1.3140009062075242
27107,Minnesota,Norman County,6589,2017,0.8417508417508435
27107,Minnesota,Norman County,6479,2018,-1.6694490818030094
27107,Minnesota,Norman County,6375,2019,-1.6051859854915862
27109,Minnesota,Olmsted County,145829,2011,
27109,Minnesota,Olmsted County,146907,2012,0.7392219654526855
27109,Minnesota,Olmsted County,148851,2013,1.3232861606322421
27109,Minnesota,Olmsted County,150043,2014,0.800800800800805
27109,Minnesota,Olmsted County,151397,2015,0.9024079763801041
27109,Minnesota,Olmsted County,153272,2016,1.2384657555962075
27109,Minnesota,Olmsted County,154727,2017,0.9492927605824875
27109,Minnesota,Olmsted County,156358,2018,1.0541146664770906
27109,Minnesota,Olmsted County,158293,2019,1.2375446091661413
27111,Minnesota,Otter Tail County,57274,2011,
27111,Minnesota,Otter Tail County,57216,2012,-0.10126759087892845
27111,Minnesota,Otter Tail County,57492,2013,0.4823825503355694
27111,Minnesota,Otter Tail County,57482,2014,-0.01739372434426123
27111,Minnesota,Otter Tail County,57520,2015,0.06610765109078542
27111,Minnesota,Otter Tail County,57820,2016,0.5215577190542442
27111,Minnesota,Otter Tail County,58219,2017,0.690072639225181
27111,Minnesota,Otter Tail County,58670,2018,0.7746611930812941
27111,Minnesota,Otter Tail County,58746,2019,0.12953809442646236
27113,Minnesota,Pennington County,14070,2011,
27113,Minnesota,Pennington County,14119,2012,0.34825870646766344
27113,Minnesota,Pennington County,14139,2013,0.14165309157871953
27113,Minnesota,Pennington County,14111,2014,-0.19803380719994879
27113,Minnesota,Pennington County,14237,2015,0.8929204166961968
27113,Minnesota,Pennington County,14206,2016,-0.21774250193158373
27113,Minnesota,Pennington County,14178,2017,-0.1970998169787408
27113,Minnesota,Pennington County,14173,2018,-0.03526590492312076
27113,Minnesota,Pennington County,14119,2019,-0.3810061384322272
27115,Minnesota,Pine County,29621,2011,
27115,Minnesota,Pine County,29198,2012,-1.4280409169170505
27115,Minnesota,Pine County,29076,2013,-0.4178368381395958
27115,Minnesota,Pine County,29081,2014,0.01719631311047909
27115,Minnesota,Pine County,29045,2015,-0.12379216670678206
27115,Minnesota,Pine County,28866,2016,-0.6162850748838045
27115,Minnesota,Pine County,29159,2017,1.0150349892607213
27115,Minnesota,Pine County,29468,2018,1.0597071230151967
27115,Minnesota,Pine County,29579,2019,0.37667978824487136
27117,Minnesota,Pipestone County,9529,2011,
27117,Minnesota,Pipestone County,9397,2012,-1.3852450414524098
27117,Minnesota,Pipestone County,9302,2013,-1.010960944982442
27117,Minnesota,Pipestone County,9320,2014,0.19350677273703987
27117,Minnesota,Pipestone County,9295,2015,-0.2682403433476366
27117,Minnesota,Pipestone County,9248,2016,-0.505648197955888
27117,Minnesota,Pipestone County,9157,2017,-0.9839965397923867
27117,Minnesota,Pipestone County,9127,2018,-0.32761821557278914
27117,Minnesota,Pipestone County,9126,2019,-0.010956502684345004
27119,Minnesota,Polk County,31540,2011,
27119,Minnesota,Polk County,31511,2012,-0.09194673430564793
27119,Minnesota,Polk County,31639,2013,0.40620735616134773
27119,Minnesota,Polk County,31496,2014,-0.4519738297670606
27119,Minnesota,Polk County,31497,2015,0.003175006350009113
27119,Minnesota,Polk County,31698,2016,0.6381560148585486
27119,Minnesota,Polk County,31637,2017,-0.19244116348035023
27119,Minnesota,Polk County,31411,2018,-0.7143534469134294
27119,Minnesota,Polk County,31364,2019,-0.1496291108210479
27121,Minnesota,Pope County,10911,2011,
27121,Minnesota,Pope County,10890,2012,-0.19246631839427986
27121,Minnesota,Pope County,10879,2013,-0.10101010101010166
27121,Minnesota,Pope County,10925,2014,0.42283298097252064
27121,Minnesota,Pope County,10936,2015,0.1006864988558398
27121,Minnesota,Pope County,10970,2016,0.3108997805413294
27121,Minnesota,Pope County,10988,2017,0.164083865086595
27121,Minnesota,Pope County,11095,2018,0.9737895886421599
27121,Minnesota,Pope County,11249,2019,1.3880126182965302
27123,Minnesota,Ramsey County,515826,2011,
27123,Minnesota,Ramsey County,521009,2012,1.0047961909636305
27123,Minnesota,Ramsey County,527131,2013,1.1750276866618448
27123,Minnesota,Ramsey County,532796,2014,1.0746854197533517
27123,Minnesota,Ramsey County,536631,2015,0.7197876860937313
27123,Minnesota,Ramsey County,541502,2016,0.9077000769616372
27123,Minnesota,Ramsey County,544886,2017,0.624928439784167
27123,Minnesota,Ramsey County,548872,2018,0.7315291638985144
27123,Minnesota,Ramsey County,550321,2019,0.2639959772041678
27125,Minnesota,Red Lake County,4084,2011,
27125,Minnesota,Red Lake County,4060,2012,-0.5876591576885359
27125,Minnesota,Red Lake County,4031,2013,-0.7142857142857117
27125,Minnesota,Red Lake County,3996,2014,-0.8682709005209621
27125,Minnesota,Red Lake County,4031,2015,0.8758758758758756
27125,Minnesota,Red Lake County,3987,2016,-1.0915405606549244
27125,Minnesota,Red Lake County,4009,2017,0.5517933283170295
27125,Minnesota,Red Lake County,3992,2018,-0.42404589673235016
27125,Minnesota,Red Lake County,4055,2019,1.5781563126252562
27127,Minnesota,Redwood County,16025,2011,
27127,Minnesota,Redwood County,15820,2012,-1.2792511700468023
27127,Minnesota,Redwood County,15685,2013,-0.8533501896333728
27127,Minnesota,Redwood County,15529,2014,-0.9945808096907927
27127,Minnesota,Redwood County,15425,2015,-0.6697147272844317
27127,Minnesota,Redwood County,15216,2016,-1.3549432739059952
27127,Minnesota,Redwood County,15244,2017,0.18401682439537215
27127,Minnesota,Redwood County,15252,2018,0.052479664130156145
27127,Minnesota,Redwood County,15170,2019,-0.5376344086021501
27129,Minnesota,Renville County,15427,2011,
27129,Minnesota,Renville County,15283,2012,-0.9334284047449293
27129,Minnesota,Renville County,15069,2013,-1.4002486422822757
27129,Minnesota,Renville County,14933,2014,-0.9025150972194584
27129,Minnesota,Renville County,14798,2015,-0.9040380365633149
27129,Minnesota,Renville County,14613,2016,-1.250168941748886
27129,Minnesota,Renville County,14693,2017,0.5474577431054506
27129,Minnesota,Renville County,14609,2018,-0.5717008099094811
27129,Minnesota,Renville County,14548,2019,-0.41755082483400097
27131,Minnesota,Rice County,64466,2011,
27131,Minnesota,Rice County,64438,2012,-0.04343374802221467
27131,Minnesota,Rice County,64639,2013,0.31192774449859684
27131,Minnesota,Rice County,64997,2014,0.5538452018131412
27131,Minnesota,Rice County,65323,2015,0.5015616105358722
27131,Minnesota,Rice County,65868,2016,0.8343156315539613
27131,Minnesota,Rice County,66196,2017,0.4979656282261491
27131,Minnesota,Rice County,66566,2018,0.5589461598888068
27131,Minnesota,Rice County,66972,2019,0.6099209806808226
27133,Minnesota,Rock County,9599,2011,
27133,Minnesota,Rock County,9481,2012,-1.2292947181998137
27133,Minnesota,Rock County,9428,2013,-0.5590127623668395
27133,Minnesota,Rock County,9379,2014,-0.5197284683920222
27133,Minnesota,Rock County,9442,2015,0.6717134022816929
27133,Minnesota,Rock County,9392,2016,-0.5295488244016044
27133,Minnesota,Rock County,9459,2017,0.7133730834752994
27133,Minnesota,Rock County,9401,2018,-0.6131726398139303
27133,Minnesota,Rock County,9315,2019,-0.9147962982661406
27135,Minnesota,Roseau County,15517,2011,
27135,Minnesota,Roseau County,15512,2012,-0.03222272346459221
27135,Minnesota,Roseau County,15497,2013,-0.09669932955131966
27135,Minnesota,Roseau County,15680,2014,1.1808737174937134
27135,Minnesota,Roseau County,15621,2015,-0.3762755102040827
27135,Minnesota,Roseau County,15557,2016,-0.40970488445042363
27135,Minnesota,Roseau County,15305,2017,-1.6198495853956385
27135,Minnesota,Roseau County,15158,2018,-0.9604704344985282
27135,Minnesota,Roseau County,15165,2019,0.04618023485947198
27137,Minnesota,St. Louis County,200412,2011,
27137,Minnesota,St. Louis County,200361,2012,-0.025447577989345938
27137,Minnesota,St. Louis County,200452,2013,0.04541802047304255
27137,Minnesota,St. Louis County,200651,2014,0.09927563706024767
27137,Minnesota,St. Louis County,200296,2015,-0.17692411201538638
27137,Minnesota,St. Louis County,199967,2016,-0.1642568997883176
27137,Minnesota,St. Louis County,199778,2017,-0.09451559507318574
27137,Minnesota,St. Louis County,199685,2018,-0.04655167235632085
27137,Minnesota,St. Louis County,199070,2019,-0.30798507649547613
27139,Minnesota,Scott County,132565,2011,
27139,Minnesota,Scott County,135114,2012,1.9228303096594068
27139,Minnesota,Scott County,137244,2013,1.5764465562414065
27139,Minnesota,Scott County,139161,2014,1.3967823729999163
27139,Minnesota,Scott County,141329,2015,1.5579077471417957
27139,Minnesota,Scott County,143309,2016,1.4009863509966136
27139,Minnesota,Scott County,145535,2017,1.553286953366495
27139,Minnesota,Scott County,147191,2018,1.1378706153158946
27139,Minnesota,Scott County,149013,2019,1.2378474227364489
27141,Minnesota,Sherburne County,89268,2011,
27141,Minnesota,Sherburne County,89461,2012,0.21620289465429376
27141,Minnesota,Sherburne County,90069,2013,0.6796257587105003
27141,Minnesota,Sherburne County,90889,2014,0.9104131277132055
27141,Minnesota,Sherburne County,91415,2015,0.5787278988656386
27141,Minnesota,Sherburne County,93228,2016,1.9832631406224266
27141,Minnesota,Sherburne County,94476,2017,1.3386536233749524
27141,Minnesota,Sherburne County,95957,2018,1.567593886278007
27141,Minnesota,Sherburne County,97238,2019,1.3349729566368262
27143,Minnesota,Sibley County,15165,2011,
27143,Minnesota,Sibley County,15080,2012,-0.5605011539729587
27143,Minnesota,Sibley County,15055,2013,-0.16578249336870465
27143,Minnesota,Sibley County,14931,2014,-0.8236466290268973
27143,Minnesota,Sibley County,14889,2015,-0.2812939521800284
27143,Minnesota,Sibley County,14812,2016,-0.5171603196991059
27143,Minnesota,Sibley County,14899,2017,0.5873615987037617
27143,Minnesota,Sibley County,14997,2018,0.6577622659238891
27143,Minnesota,Sibley County,14865,2019,-0.8801760352070365
27145,Minnesota,Stearns County,151359,2011,
27145,Minnesota,Stearns County,151891,2012,0.3514822375940696
27145,Minnesota,Stearns County,152577,2013,0.4516396626528252
27145,Minnesota,Stearns County,153972,2014,0.9142924556125864
27145,Minnesota,Stearns County,156003,2015,1.3190709999220562
27145,Minnesota,Stearns County,157225,2016,0.7833182695204499
27145,Minnesota,Stearns County,158301,2017,0.6843695341071765
27145,Minnesota,Stearns County,159656,2018,0.8559642705984194
27145,Minnesota,Stearns County,161075,2019,0.8887858896627687
27147,Minnesota,Steele County,36568,2011,
27147,Minnesota,Steele County,36311,2012,-0.7028002625246166
27147,Minnesota,Steele County,36363,2013,0.1432072925559691
27147,Minnesota,Steele County,36483,2014,0.3300057751010721
27147,Minnesota,Steele County,36599,2015,0.3179563084176218
27147,Minnesota,Steele County,36644,2016,0.1229541790759292
27147,Minnesota,Steele County,36787,2017,0.39024124003930183
27147,Minnesota,Steele County,36738,2018,-0.13319922798814554
27147,Minnesota,Steele County,36649,2019,-0.24225597474004656
27149,Minnesota,Stevens County,9708,2011,
27149,Minnesota,Stevens County,9733,2012,0.2575195714874301
27149,Minnesota,Stevens County,9747,2013,0.1438405424843303
27149,Minnesota,Stevens County,9852,2014,1.0772545398584077
27149,Minnesota,Stevens County,9874,2015,0.22330491270807773
27149,Minnesota,Stevens County,9810,2016,-0.6481669029775206
27149,Minnesota,Stevens County,9706,2017,-1.0601427115188633
27149,Minnesota,Stevens County,9752,2018,0.4739336492890933
27149,Minnesota,Stevens County,9805,2019,0.5434782608695565
27151,Minnesota,Swift County,9676,2011,
27151,Minnesota,Swift County,9632,2012,-0.4547333608929338
27151,Minnesota,Swift County,9552,2013,-0.830564784053156
27151,Minnesota,Swift County,9486,2014,-0.6909547738693456
27151,Minnesota,Swift County,9376,2015,-1.159603626396799
27151,Minnesota,Swift County,9442,2016,0.7039249146757687
27151,Minnesota,Swift County,9387,2017,-0.5825037068417749
27151,Minnesota,Swift County,9323,2018,-0.6817939703845699
27151,Minnesota,Swift County,9266,2019,-0.6113911830955665
27153,Minnesota,Todd County,24890,2011,
27153,Minnesota,Todd County,24653,2012,-0.9521896343913205
27153,Minnesota,Todd County,24488,2013,-0.669289741613599
27153,Minnesota,Todd County,24350,2014,-0.5635413263639366
27153,Minnesota,Todd County,24328,2015,-0.09034907597536002
27153,Minnesota,Todd County,24381,2016,0.21785596843144628
27153,Minnesota,Todd County,24526,2017,0.5947254009269543
27153,Minnesota,Todd County,24570,2018,0.1794014515208442
27153,Minnesota,Todd County,24664,2019,0.3825803825803886
27155,Minnesota,Traverse County,3489,2011,
27155,Minnesota,Traverse County,3404,2012,-2.436228145600461
27155,Minnesota,Traverse County,3402,2013,-0.0587544065804968
27155,Minnesota,Traverse County,3379,2014,-0.6760728982951214
27155,Minnesota,Traverse County,3373,2015,-0.17756732761171623
27155,Minnesota,Traverse County,3330,2016,-1.2748295286095446
27155,Minnesota,Traverse County,3304,2017,-0.7807807807807765
27155,Minnesota,Traverse County,3291,2018,-0.39346246973365195
27155,Minnesota,Traverse County,3259,2019,-0.9723488301428107
27157,Minnesota,Wabasha County,21610,2011,
27157,Minnesota,Wabasha County,21542,2012,-0.314669134659884
27157,Minnesota,Wabasha County,21566,2013,0.11141026831307244
27157,Minnesota,Wabasha County,21461,2014,-0.4868774923490693
27157,Minnesota,Wabasha County,21387,2015,-0.3448115185685663
27157,Minnesota,Wabasha County,21435,2016,0.22443540468508605
27157,Minnesota,Wabasha County,21590,2017,0.7231163984138034
27157,Minnesota,Wabasha County,21645,2018,0.2547475683186695
27157,Minnesota,Wabasha County,21627,2019,-0.08316008316008316
27159,Minnesota,Wadena County,13652,2011,
27159,Minnesota,Wadena County,13607,2012,-0.3296220334016997
27159,Minnesota,Wadena County,13641,2013,0.2498713897258753
27159,Minnesota,Wadena County,13589,2014,-0.3812037240671473
27159,Minnesota,Wadena County,13667,2015,0.5739936713518246
27159,Minnesota,Wadena County,13550,2016,-0.8560766810565612
27159,Minnesota,Wadena County,13647,2017,0.7158671586715792
27159,Minnesota,Wadena County,13723,2018,0.5568989521506529
27159,Minnesota,Wadena County,13682,2019,-0.29876849085477275
27161,Minnesota,Waseca County,19185,2011,
27161,Minnesota,Waseca County,19176,2012,-0.04691164972634443
27161,Minnesota,Waseca County,19036,2013,-0.7300792657488508
27161,Minnesota,Waseca County,18925,2014,-0.583105694473629
27161,Minnesota,Waseca County,18926,2015,0.005284015852047297
27161,Minnesota,Waseca County,18783,2016,-0.7555743421747807
27161,Minnesota,Waseca County,18713,2017,-0.3726774210722428
27161,Minnesota,Waseca County,18664,2018,-0.2618500507668431
27161,Minnesota,Waseca County,18612,2019,-0.2786112301757404
27163,Minnesota,Washington County,241410,2011,
27163,Minnesota,Washington County,243682,2012,0.9411374839484621
27163,Minnesota,Washington County,245946,2013,0.9290797022348807
27163,Minnesota,Washington County,248501,2014,1.0388459255283644
27163,Minnesota,Washington County,250386,2015,0.7585482553390088
27163,Minnesota,Washington County,252502,2016,0.8450951730528011
27163,Minnesota,Washington County,255464,2017,1.1730600153662119
27163,Minnesota,Washington County,258899,2018,1.3446121567030955
27163,Minnesota,Washington County,262440,2019,1.3677148231549863
27165,Minnesota,Watonwan County,11167,2011,
27165,Minnesota,Watonwan County,11115,2012,-0.465657741559955
27165,Minnesota,Watonwan County,11049,2013,-0.5937921727395379
27165,Minnesota,Watonwan County,10982,2014,-0.6063897185265676
27165,Minnesota,Watonwan County,11018,2015,0.3278091422327378
27165,Minnesota,Watonwan County,11002,2016,-0.14521691777091839
27165,Minnesota,Watonwan County,10934,2017,-0.6180694419196553
27165,Minnesota,Watonwan County,11007,2018,0.6676422169380025
27165,Minnesota,Watonwan County,10897,2019,-0.9993640410647764
27167,Minnesota,Wilkin County,6578,2011,
27167,Minnesota,Wilkin County,6592,2012,0.2128306476132602
27167,Minnesota,Wilkin County,6496,2013,-1.4563106796116498
27167,Minnesota,Wilkin County,6462,2014,-0.5233990147783252
27167,Minnesota,Wilkin County,6357,2015,-1.624883936861654
27167,Minnesota,Wilkin County,6323,2016,-0.5348434796287549
27167,Minnesota,Wilkin County,6322,2017,-0.015815277558117735
27167,Minnesota,Wilkin County,6244,2018,-1.2337867763365984
27167,Minnesota,Wilkin County,6207,2019,-0.5925688661114648
27169,Minnesota,Winona County,51355,2011,
27169,Minnesota,Winona County,51343,2012,-0.023366760782783658
27169,Minnesota,Winona County,51332,2013,-0.021424536937852956
27169,Minnesota,Winona County,51059,2014,-0.531831995636245
27169,Minnesota,Winona County,50827,2015,-0.45437630975929677
27169,Minnesota,Winona County,50861,2016,0.0668935801837689
27169,Minnesota,Winona County,50718,2017,-0.28115845146575724
27169,Minnesota,Winona County,50735,2018,0.03351867187191271
27169,Minnesota,Winona County,50484,2019,-0.4947275056667033
27171,Minnesota,Wright County,126229,2011,
27171,Minnesota,Wright County,127249,2012,0.808055201261193
27171,Minnesota,Wright County,128199,2013,0.7465677529882253
27171,Minnesota,Wright County,129798,2014,1.2472796199658243
27171,Minnesota,Wright County,130973,2015,0.9052527773925734
27171,Minnesota,Wright County,132324,2016,1.0315103112855217
27171,Minnesota,Wright County,134205,2017,1.421510837036366
27171,Minnesota,Wright County,136313,2018,1.5707313438396486
27171,Minnesota,Wright County,138377,2019,1.5141622589188053
27173,Minnesota,Yellow Medicine County,10284,2011,
27173,Minnesota,Yellow Medicine County,10153,2012,-1.2738234150136085
27173,Minnesota,Yellow Medicine County,10078,2013,-0.7386979217965162
27173,Minnesota,Yellow Medicine County,9982,2014,-0.9525699543560195
27173,Minnesota,Yellow Medicine County,9837,2015,-1.4526147064716444
27173,Minnesota,Yellow Medicine County,9888,2016,0.5184507471790223
27173,Minnesota,Yellow Medicine County,9836,2017,-0.5258899676375384
27173,Minnesota,Yellow Medicine County,9799,2018,-0.3761691744611606
27173,Minnesota,Yellow Medicine County,9709,2019,-0.9184610674558669
