date,temp_avg,year,county_code,county_name
201306,44.3,2013,MN-047,Freeborn County
201307,43.9,2013,MN-047,Freeborn County
201308,43.9,2013,MN-047,Freeborn County
201309,44.3,2013,MN-047,Freeborn County
201310,44.5,2013,MN-047,Freeborn County
201311,44.0,2013,MN-047,Freeborn County
201312,43.2,2013,MN-047,Freeborn County
201401,42.5,2014,MN-047,Freeborn County
201402,41.6,2014,MN-047,Freeborn County
201403,41.6,2014,MN-047,Freeborn County
201404,41.9,2014,MN-047,Freeborn County
201405,42.0,2014,MN-047,Freeborn County
201406,42.1,2014,MN-047,Freeborn County
201407,41.8,2014,MN-047,Freeborn County
201408,41.9,2014,MN-047,Freeborn County
201409,41.5,2014,MN-047,Freeborn County
201410,41.5,2014,MN-047,Freeborn County
201411,41.0,2014,MN-047,Freeborn County
201412,41.9,2014,MN-047,Freeborn County
201501,42.7,2015,MN-047,Freeborn County
201502,42.9,2015,MN-047,Freeborn County
201503,43.6,2015,MN-047,Freeborn County
201504,44.0,2015,MN-047,Freeborn County
201505,44.1,2015,MN-047,Freeborn County
201506,44.0,2015,MN-047,Freeborn County
201507,44.2,2015,MN-047,Freeborn County
201508,44.0,2015,MN-047,Freeborn County
201509,44.5,2015,MN-047,Freeborn County
201510,44.8,2015,MN-047,Freeborn County
201511,46.0,2015,MN-047,Freeborn County
201512,46.4,2015,MN-047,Freeborn County
201601,46.2,2016,MN-047,Freeborn County
201602,47.3,2016,MN-047,Freeborn County
201603,47.8,2016,MN-047,Freeborn County
201604,47.7,2016,MN-047,Freeborn County
201605,47.8,2016,MN-047,Freeborn County
201606,47.9,2016,MN-047,Freeborn County
201607,48.0,2016,MN-047,Freeborn County
201608,48.3,2016,MN-047,Freeborn County
201609,48.1,2016,MN-047,Freeborn County
201610,48.2,2016,MN-047,Freeborn County
201611,48.5,2016,MN-047,Freeborn County
201612,47.6,2016,MN-047,Freeborn County
201701,48.0,2017,MN-047,Freeborn County
201702,48.4,2017,MN-047,Freeborn County
201703,47.8,2017,MN-047,Freeborn County
201704,47.9,2017,MN-047,Freeborn County
201705,47.7,2017,MN-047,Freeborn County
201706,47.6,2017,MN-047,Freeborn County
201707,47.7,2017,MN-047,Freeborn County
201708,47.3,2017,MN-047,Freeborn County
201709,47.3,2017,MN-047,Freeborn County
201710,47.2,2017,MN-047,Freeborn County
201711,46.3,2017,MN-047,Freeborn County
201712,46.3,2017,MN-047,Freeborn County
201801,45.8,2018,MN-047,Freeborn County
201802,44.5,2018,MN-047,Freeborn County
201803,44.4,2018,MN-047,Freeborn County
201804,43.2,2018,MN-047,Freeborn County
201805,43.8,2018,MN-047,Freeborn County
201806,44.0,2018,MN-047,Freeborn County
201807,43.9,2018,MN-047,Freeborn County
201808,44.3,2018,MN-047,Freeborn County
201809,44.2,2018,MN-047,Freeborn County
201810,43.7,2018,MN-047,Freeborn County
201811,43.1,2018,MN-047,Freeborn County
201812,43.5,2018,MN-047,Freeborn County
201901,43.6,2019,MN-047,Freeborn County
201902,43.2,2019,MN-047,Freeborn County
201903,42.9,2019,MN-047,Freeborn County
201904,43.9,2019,MN-047,Freeborn County
201905,43.0,2019,MN-047,Freeborn County
201906,42.7,2019,MN-047,Freeborn County
201907,42.9,2019,MN-047,Freeborn County
201908,42.6,2019,MN-047,Freeborn County
201909,42.8,2019,MN-047,Freeborn County
201910,42.8,2019,MN-047,Freeborn County
201911,43.0,2019,MN-047,Freeborn County
201912,43.0,2019,MN-047,Freeborn County
202001,43.5,2020,MN-047,Freeborn County
202002,44.1,2020,MN-047,Freeborn County
202003,44.9,2020,MN-047,Freeborn County
202004,44.7,2020,MN-047,Freeborn County
202005,44.9,2020,MN-047,Freeborn County
202006,45.3,2020,MN-047,Freeborn County
202007,45.3,2020,MN-047,Freeborn County
202008,45.5,2020,MN-047,Freeborn County
202009,45.1,2020,MN-047,Freeborn County
202010,44.9,2020,MN-047,Freeborn County
202011,45.7,2020,MN-047,Freeborn County
202012,45.8,2020,MN-047,Freeborn County
202101,45.9,2021,MN-047,Freeborn County
202102,45.2,2021,MN-047,Freeborn County
202103,45.5,2021,MN-047,Freeborn County
202104,45.7,2021,MN-047,Freeborn County
202105,45.8,2021,MN-047,Freeborn County
202106,46.0,2021,MN-047,Freeborn County
202107,45.8,2021,MN-047,Freeborn County
202108,45.9,2021,MN-047,Freeborn County
202109,46.2,2021,MN-047,Freeborn County
202110,47.2,2021,MN-047,Freeborn County
202111,47.0,2021,MN-047,Freeborn County
202112,47.1,2021,MN-047,Freeborn County
202201,46.1,2022,MN-047,Freeborn County
202202,46.4,2022,MN-047,Freeborn County
202203,45.9,2022,MN-047,Freeborn County
202204,45.4,2022,MN-047,Freeborn County
202205,45.5,2022,MN-047,Freeborn County
202206,45.2,2022,MN-047,Freeborn County
202207,45.3,2022,MN-047,Freeborn County
202208,45.2,2022,MN-047,Freeborn County
202209,45.1,2022,MN-047,Freeborn County
202210,44.6,2022,MN-047,Freeborn County
202211,44.5,2022,MN-047,Freeborn County
202212,43.8,2022,MN-047,Freeborn County
202301,44.6,2023,MN-047,Freeborn County
202302,45.1,2023,MN-047,Freeborn County
202303,44.8,2023,MN-047,Freeborn County
202304,45.3,2023,MN-047,Freeborn County
202305,45.4,2023,MN-047,Freeborn County
202306,45.5,2023,MN-047,Freeborn County
202307,45.3,2023,MN-047,Freeborn County
202308,45.5,2023,MN-047,Freeborn County
202309,45.8,2023,MN-047,Freeborn County
202310,46.0,2023,MN-047,Freeborn County
202311,46.2,2023,MN-047,Freeborn County
202312,47.5,2023,MN-047,Freeborn County
201101,45.5,2011,MN-049,Goodhue County
201102,45.7,2011,MN-049,Goodhue County
201103,44.9,2011,MN-049,Goodhue County
201104,44.2,2011,MN-049,Goodhue County
201105,44.0,2011,MN-049,Goodhue County
201106,44.0,2011,MN-049,Goodhue County
201107,44.2,2011,MN-049,Goodhue County
201108,43.9,2011,MN-049,Goodhue County
201109,44.0,2011,MN-049,Goodhue County
201110,44.0,2011,MN-049,Goodhue County
201111,44.3,2011,MN-049,Goodhue County
201112,45.2,2011,MN-049,Goodhue County
201201,46.2,2012,MN-049,Goodhue County
201202,47.0,2012,MN-049,Goodhue County
201203,48.6,2012,MN-049,Goodhue County
201204,48.9,2012,MN-049,Goodhue County
201205,49.4,2012,MN-049,Goodhue County
201206,49.6,2012,MN-049,Goodhue County
201207,49.7,2012,MN-049,Goodhue County
201208,49.6,2012,MN-049,Goodhue County
201209,49.6,2012,MN-049,Goodhue County
201210,49.1,2012,MN-049,Goodhue County
201211,48.9,2012,MN-049,Goodhue County
201212,48.7,2012,MN-049,Goodhue County
201301,48.3,2013,MN-049,Goodhue County
201302,47.5,2013,MN-049,Goodhue County
201303,45.5,2013,MN-049,Goodhue County
201304,44.7,2013,MN-049,Goodhue County
201305,44.2,2013,MN-049,Goodhue County
201306,43.9,2013,MN-049,Goodhue County
201307,43.5,2013,MN-049,Goodhue County
201308,43.6,2013,MN-049,Goodhue County
201309,43.9,2013,MN-049,Goodhue County
201310,44.0,2013,MN-049,Goodhue County
201311,43.6,2013,MN-049,Goodhue County
201312,42.7,2013,MN-049,Goodhue County
201401,42.0,2014,MN-049,Goodhue County
201402,41.0,2014,MN-049,Goodhue County
201403,40.9,2014,MN-049,Goodhue County
201404,41.1,2014,MN-049,Goodhue County
201405,41.2,2014,MN-049,Goodhue County
201406,41.4,2014,MN-049,Goodhue County
201407,41.2,2014,MN-049,Goodhue County
201408,41.2,2014,MN-049,Goodhue County
201409,41.0,2014,MN-049,Goodhue County
201410,41.0,2014,MN-049,Goodhue County
201411,40.5,2014,MN-049,Goodhue County
201412,41.5,2014,MN-049,Goodhue County
201501,42.3,2015,MN-049,Goodhue County
201502,42.6,2015,MN-049,Goodhue County
201503,43.4,2015,MN-049,Goodhue County
201504,43.9,2015,MN-049,Goodhue County
201505,43.9,2015,MN-049,Goodhue County
201506,43.8,2015,MN-049,Goodhue County
201507,43.9,2015,MN-049,Goodhue County
201508,43.7,2015,MN-049,Goodhue County
201509,44.2,2015,MN-049,Goodhue County
201510,44.4,2015,MN-049,Goodhue County
201511,45.7,2015,MN-049,Goodhue County
201512,46.3,2015,MN-049,Goodhue County
201601,46.2,2016,MN-049,Goodhue County
201602,47.3,2016,MN-049,Goodhue County
201603,47.9,2016,MN-049,Goodhue County
201604,47.9,2016,MN-049,Goodhue County
201605,47.9,2016,MN-049,Goodhue County
201606,48.1,2016,MN-049,Goodhue County
201607,48.2,2016,MN-049,Goodhue County
201608,48.5,2016,MN-049,Goodhue County
201609,48.3,2016,MN-049,Goodhue County
201610,48.4,2016,MN-049,Goodhue County
201611,48.5,2016,MN-049,Goodhue County
201612,47.6,2016,MN-049,Goodhue County
201701,48.0,2017,MN-049,Goodhue County
201702,48.4,2017,MN-049,Goodhue County
201703,47.8,2017,MN-049,Goodhue County
201704,47.9,2017,MN-049,Goodhue County
201705,47.8,2017,MN-049,Goodhue County
201706,47.7,2017,MN-049,Goodhue County
201707,47.7,2017,MN-049,Goodhue County
201708,47.3,2017,MN-049,Goodhue County
201709,47.3,2017,MN-049,Goodhue County
201710,47.2,2017,MN-049,Goodhue County
201711,46.4,2017,MN-049,Goodhue County
201712,46.3,2017,MN-049,Goodhue County
201801,45.8,2018,MN-049,Goodhue County
201802,44.4,2018,MN-049,Goodhue County
201803,44.3,2018,MN-049,Goodhue County
201804,43.1,2018,MN-049,Goodhue County
201805,43.9,2018,MN-049,Goodhue County
201806,44.1,2018,MN-049,Goodhue County
201807,44.1,2018,MN-049,Goodhue County
201808,44.4,2018,MN-049,Goodhue County
201809,44.3,2018,MN-049,Goodhue County
201810,43.8,2018,MN-049,Goodhue County
201811,43.4,2018,MN-049,Goodhue County
201812,43.8,2018,MN-049,Goodhue County
201901,43.9,2019,MN-049,Goodhue County
201902,43.7,2019,MN-049,Goodhue County
201903,43.3,2019,MN-049,Goodhue County
201904,44.1,2019,MN-049,Goodhue County
201905,43.1,2019,MN-049,Goodhue County
201906,42.8,2019,MN-049,Goodhue County
201907,42.9,2019,MN-049,Goodhue County
201908,42.8,2019,MN-049,Goodhue County
201909,42.7,2019,MN-049,Goodhue County
201910,42.8,2019,MN-049,Goodhue County
201911,43.0,2019,MN-049,Goodhue County
201912,42.7,2019,MN-049,Goodhue County
202001,43.2,2020,MN-049,Goodhue County
202002,43.9,2020,MN-049,Goodhue County
202003,44.7,2020,MN-049,Goodhue County
202004,44.6,2020,MN-049,Goodhue County
202005,44.9,2020,MN-049,Goodhue County
202006,45.2,2020,MN-049,Goodhue County
202007,45.3,2020,MN-049,Goodhue County
202008,45.5,2020,MN-049,Goodhue County
202009,45.1,2020,MN-049,Goodhue County
202010,44.9,2020,MN-049,Goodhue County
202011,45.6,2020,MN-049,Goodhue County
202012,45.9,2020,MN-049,Goodhue County
202101,45.9,2021,MN-049,Goodhue County
202102,45.2,2021,MN-049,Goodhue County
202103,45.5,2021,MN-049,Goodhue County
202104,45.6,2021,MN-049,Goodhue County
202105,45.7,2021,MN-049,Goodhue County
202106,45.9,2021,MN-049,Goodhue County
202107,45.8,2021,MN-049,Goodhue County
202108,45.7,2021,MN-049,Goodhue County
202109,46.0,2021,MN-049,Goodhue County
202110,47.0,2021,MN-049,Goodhue County
202111,46.8,2021,MN-049,Goodhue County
202112,46.8,2021,MN-049,Goodhue County
202201,45.8,2022,MN-049,Goodhue County
202202,46.1,2022,MN-049,Goodhue County
202203,45.5,2022,MN-049,Goodhue County
202204,45.0,2022,MN-049,Goodhue County
202205,45.2,2022,MN-049,Goodhue County
202206,44.9,2022,MN-049,Goodhue County
202207,44.9,2022,MN-049,Goodhue County
202208,44.8,2022,MN-049,Goodhue County
202209,44.8,2022,MN-049,Goodhue County
202210,44.4,2022,MN-049,Goodhue County
202211,44.3,2022,MN-049,Goodhue County
202212,43.7,2022,MN-049,Goodhue County
202301,44.7,2023,MN-049,Goodhue County
202302,45.2,2023,MN-049,Goodhue County
202303,44.9,2023,MN-049,Goodhue County
202304,45.3,2023,MN-049,Goodhue County
202305,45.4,2023,MN-049,Goodhue County
202306,45.5,2023,MN-049,Goodhue County
202307,45.4,2023,MN-049,Goodhue County
202308,45.5,2023,MN-049,Goodhue County
202309,45.8,2023,MN-049,Goodhue County
202310,46.0,2023,MN-049,Goodhue County
202311,46.1,2023,MN-049,Goodhue County
202312,47.4,2023,MN-049,Goodhue County
201101,43.0,2011,MN-051,Grant County
201102,43.0,2011,MN-051,Grant County
201103,41.9,2011,MN-051,Grant County
201104,41.1,2011,MN-051,Grant County
201105,40.9,2011,MN-051,Grant County
201106,40.8,2011,MN-051,Grant County
201107,41.1,2011,MN-051,Grant County
201108,40.9,2011,MN-051,Grant County
201109,41.1,2011,MN-051,Grant County
201110,41.2,2011,MN-051,Grant County
201111,41.4,2011,MN-051,Grant County
201112,42.6,2011,MN-051,Grant County
201201,43.8,2012,MN-051,Grant County
201202,44.6,2012,MN-051,Grant County
201203,46.3,2012,MN-051,Grant County
201204,46.8,2012,MN-051,Grant County
201205,47.2,2012,MN-051,Grant County
201206,47.5,2012,MN-051,Grant County
201207,47.6,2012,MN-051,Grant County
201208,47.4,2012,MN-051,Grant County
201209,47.5,2012,MN-051,Grant County
201210,46.9,2012,MN-051,Grant County
201211,46.8,2012,MN-051,Grant County
201212,46.1,2012,MN-051,Grant County
201301,45.4,2013,MN-051,Grant County
201302,44.6,2013,MN-051,Grant County
201303,42.6,2013,MN-051,Grant County
201304,41.4,2013,MN-051,Grant County
201305,41.0,2013,MN-051,Grant County
201306,40.8,2013,MN-051,Grant County
201307,40.4,2013,MN-051,Grant County
201308,40.5,2013,MN-051,Grant County
201309,40.9,2013,MN-051,Grant County
201310,41.0,2013,MN-051,Grant County
201311,40.7,2013,MN-051,Grant County
201312,39.9,2013,MN-051,Grant County
201401,39.3,2014,MN-051,Grant County
201402,38.8,2014,MN-051,Grant County
201403,39.2,2014,MN-051,Grant County
201404,39.7,2014,MN-051,Grant County
201405,39.8,2014,MN-051,Grant County
201406,39.9,2014,MN-051,Grant County
201407,39.6,2014,MN-051,Grant County
201408,39.5,2014,MN-051,Grant County
201409,39.1,2014,MN-051,Grant County
201410,39.4,2014,MN-051,Grant County
201411,38.8,2014,MN-051,Grant County
201412,40.0,2014,MN-051,Grant County
201501,40.9,2015,MN-051,Grant County
201502,41.1,2015,MN-051,Grant County
201503,41.9,2015,MN-051,Grant County
201504,42.4,2015,MN-051,Grant County
201505,42.4,2015,MN-051,Grant County
201506,42.5,2015,MN-051,Grant County
201507,42.7,2015,MN-051,Grant County
201508,42.6,2015,MN-051,Grant County
201509,43.1,2015,MN-051,Grant County
201510,43.3,2015,MN-051,Grant County
201511,44.6,2015,MN-051,Grant County
201512,44.9,2015,MN-051,Grant County
201601,44.7,2016,MN-051,Grant County
201602,46.0,2016,MN-051,Grant County
201603,46.4,2016,MN-051,Grant County
201604,46.2,2016,MN-051,Grant County
201605,46.5,2016,MN-051,Grant County
201606,46.6,2016,MN-051,Grant County
201607,46.6,2016,MN-051,Grant County
201608,46.7,2016,MN-051,Grant County
201609,46.4,2016,MN-051,Grant County
201610,46.3,2016,MN-051,Grant County
201611,46.6,2016,MN-051,Grant County
201612,45.9,2016,MN-051,Grant County
201701,45.9,2017,MN-051,Grant County
201702,46.2,2017,MN-051,Grant County
201703,45.5,2017,MN-051,Grant County
201704,45.7,2017,MN-051,Grant County
201705,45.5,2017,MN-051,Grant County
201706,45.3,2017,MN-051,Grant County
201707,45.4,2017,MN-051,Grant County
201708,45.0,2017,MN-051,Grant County
201709,45.0,2017,MN-051,Grant County
201710,44.9,2017,MN-051,Grant County
201711,43.9,2017,MN-051,Grant County
201712,44.0,2017,MN-051,Grant County
201801,43.8,2018,MN-051,Grant County
201802,42.4,2018,MN-051,Grant County
201803,42.3,2018,MN-051,Grant County
201804,41.4,2018,MN-051,Grant County
201805,42.1,2018,MN-051,Grant County
201806,42.4,2018,MN-051,Grant County
201807,42.4,2018,MN-051,Grant County
201808,42.7,2018,MN-051,Grant County
201809,42.7,2018,MN-051,Grant County
201810,42.2,2018,MN-051,Grant County
201811,41.8,2018,MN-051,Grant County
201812,42.2,2018,MN-051,Grant County
201901,41.8,2019,MN-051,Grant County
201902,41.4,2019,MN-051,Grant County
201903,40.8,2019,MN-051,Grant County
201904,41.5,2019,MN-051,Grant County
201905,40.5,2019,MN-051,Grant County
201906,40.3,2019,MN-051,Grant County
201907,40.3,2019,MN-051,Grant County
201908,40.1,2019,MN-051,Grant County
201909,40.2,2019,MN-051,Grant County
201910,40.3,2019,MN-051,Grant County
201911,40.6,2019,MN-051,Grant County
201912,40.2,2019,MN-051,Grant County
202001,40.7,2020,MN-051,Grant County
202002,41.8,2020,MN-051,Grant County
202003,42.6,2020,MN-051,Grant County
202004,42.4,2020,MN-051,Grant County
202005,42.6,2020,MN-051,Grant County
202006,42.9,2020,MN-051,Grant County
202007,43.0,2020,MN-051,Grant County
202008,43.3,2020,MN-051,Grant County
202009,43.0,2020,MN-051,Grant County
202010,42.9,2020,MN-051,Grant County
202011,43.5,2020,MN-051,Grant County
202012,43.9,2020,MN-051,Grant County
202101,44.4,2021,MN-051,Grant County
202102,43.7,2021,MN-051,Grant County
202103,44.2,2021,MN-051,Grant County
202104,44.4,2021,MN-051,Grant County
202105,44.6,2021,MN-051,Grant County
202106,44.7,2021,MN-051,Grant County
202107,44.7,2021,MN-051,Grant County
202108,44.7,2021,MN-051,Grant County
202109,45.1,2021,MN-051,Grant County
202110,46.1,2021,MN-051,Grant County
202111,46.0,2021,MN-051,Grant County
202112,45.6,2021,MN-051,Grant County
202201,44.3,2022,MN-051,Grant County
202202,44.4,2022,MN-051,Grant County
202203,43.5,2022,MN-051,Grant County
202204,42.9,2022,MN-051,Grant County
202205,42.9,2022,MN-051,Grant County
202206,42.7,2022,MN-051,Grant County
202207,42.6,2022,MN-051,Grant County
202208,42.5,2022,MN-051,Grant County
202209,42.5,2022,MN-051,Grant County
202210,42.2,2022,MN-051,Grant County
202211,41.9,2022,MN-051,Grant County
202212,41.3,2022,MN-051,Grant County
202301,42.1,2023,MN-051,Grant County
202302,42.6,2023,MN-051,Grant County
202303,41.9,2023,MN-051,Grant County
202304,42.0,2023,MN-051,Grant County
202305,42.4,2023,MN-051,Grant County
202306,42.6,2023,MN-051,Grant County
202307,42.4,2023,MN-051,Grant County
202308,42.4,2023,MN-051,Grant County
202309,42.6,2023,MN-051,Grant County
202310,42.6,2023,MN-051,Grant County
202311,42.9,2023,MN-051,Grant County
202312,44.5,2023,MN-051,Grant County
201101,46.2,2011,MN-053,Hennepin County
201102,46.1,2011,MN-053,Hennepin County
201103,45.1,2011,MN-053,Hennepin County
201104,44.4,2011,MN-053,Hennepin County
201105,44.2,2011,MN-053,Hennepin County
201106,44.2,2011,MN-053,Hennepin County
201107,44.4,2011,MN-053,Hennepin County
201108,44.1,2011,MN-053,Hennepin County
201109,44.3,2011,MN-053,Hennepin County
201110,44.4,2011,MN-053,Hennepin County
201111,44.7,2011,MN-053,Hennepin County
201112,45.6,2011,MN-053,Hennepin County
201201,46.6,2012,MN-053,Hennepin County
201202,47.4,2012,MN-053,Hennepin County
201203,49.0,2012,MN-053,Hennepin County
201204,49.4,2012,MN-053,Hennepin County
201205,49.8,2012,MN-053,Hennepin County
201206,50.0,2012,MN-053,Hennepin County
201207,50.2,2012,MN-053,Hennepin County
201208,50.0,2012,MN-053,Hennepin County
201209,50.1,2012,MN-053,Hennepin County
201210,49.5,2012,MN-053,Hennepin County
201211,49.3,2012,MN-053,Hennepin County
201212,49.0,2012,MN-053,Hennepin County
201301,48.4,2013,MN-053,Hennepin County
201302,47.7,2013,MN-053,Hennepin County
201303,45.8,2013,MN-053,Hennepin County
201304,45.0,2013,MN-053,Hennepin County
201305,44.5,2013,MN-053,Hennepin County
201306,44.2,2013,MN-053,Hennepin County
201307,43.7,2013,MN-053,Hennepin County
201308,43.9,2013,MN-053,Hennepin County
201309,44.2,2013,MN-053,Hennepin County
201310,44.3,2013,MN-053,Hennepin County
201311,44.0,2013,MN-053,Hennepin County
201312,43.0,2013,MN-053,Hennepin County
201401,42.2,2014,MN-053,Hennepin County
201402,41.4,2014,MN-053,Hennepin County
201403,41.3,2014,MN-053,Hennepin County
201404,41.5,2014,MN-053,Hennepin County
201405,41.5,2014,MN-053,Hennepin County
201406,41.7,2014,MN-053,Hennepin County
201407,41.4,2014,MN-053,Hennepin County
201408,41.4,2014,MN-053,Hennepin County
201409,41.1,2014,MN-053,Hennepin County
201410,41.1,2014,MN-053,Hennepin County
201411,40.5,2014,MN-053,Hennepin County
201412,41.6,2014,MN-053,Hennepin County
201501,42.5,2015,MN-053,Hennepin County
201502,42.8,2015,MN-053,Hennepin County
201503,43.7,2015,MN-053,Hennepin County
201504,44.3,2015,MN-053,Hennepin County
201505,44.3,2015,MN-053,Hennepin County
201506,44.3,2015,MN-053,Hennepin County
201507,44.5,2015,MN-053,Hennepin County
201508,44.3,2015,MN-053,Hennepin County
201509,44.7,2015,MN-053,Hennepin County
201510,45.0,2015,MN-053,Hennepin County
201511,46.3,2015,MN-053,Hennepin County
201512,46.8,2015,MN-053,Hennepin County
201601,46.7,2016,MN-053,Hennepin County
201602,47.8,2016,MN-053,Hennepin County
201603,48.3,2016,MN-053,Hennepin County
201604,48.2,2016,MN-053,Hennepin County
201605,48.3,2016,MN-053,Hennepin County
201606,48.4,2016,MN-053,Hennepin County
201607,48.5,2016,MN-053,Hennepin County
201608,48.7,2016,MN-053,Hennepin County
201609,48.5,2016,MN-053,Hennepin County
201610,48.5,2016,MN-053,Hennepin County
201611,48.7,2016,MN-053,Hennepin County
201612,47.9,2016,MN-053,Hennepin County
201701,48.1,2017,MN-053,Hennepin County
201702,48.6,2017,MN-053,Hennepin County
201703,48.0,2017,MN-053,Hennepin County
201704,48.1,2017,MN-053,Hennepin County
201705,47.9,2017,MN-053,Hennepin County
201706,47.8,2017,MN-053,Hennepin County
201707,47.8,2017,MN-053,Hennepin County
201708,47.4,2017,MN-053,Hennepin County
201709,47.5,2017,MN-053,Hennepin County
201710,47.4,2017,MN-053,Hennepin County
201711,46.6,2017,MN-053,Hennepin County
201712,46.4,2017,MN-053,Hennepin County
201801,46.0,2018,MN-053,Hennepin County
201802,44.7,2018,MN-053,Hennepin County
201803,44.5,2018,MN-053,Hennepin County
201804,43.4,2018,MN-053,Hennepin County
201805,44.2,2018,MN-053,Hennepin County
201806,44.3,2018,MN-053,Hennepin County
201807,44.3,2018,MN-053,Hennepin County
201808,44.7,2018,MN-053,Hennepin County
201809,44.6,2018,MN-053,Hennepin County
201810,44.1,2018,MN-053,Hennepin County
201811,43.6,2018,MN-053,Hennepin County
201812,44.2,2018,MN-053,Hennepin County
201901,44.0,2019,MN-053,Hennepin County
201902,43.7,2019,MN-053,Hennepin County
201903,43.4,2019,MN-053,Hennepin County
201904,44.2,2019,MN-053,Hennepin County
201905,43.2,2019,MN-053,Hennepin County
201906,43.0,2019,MN-053,Hennepin County
201907,43.0,2019,MN-053,Hennepin County
201908,42.8,2019,MN-053,Hennepin County
201909,42.9,2019,MN-053,Hennepin County
201910,42.9,2019,MN-053,Hennepin County
201911,43.1,2019,MN-053,Hennepin County
201912,42.9,2019,MN-053,Hennepin County
202001,43.5,2020,MN-053,Hennepin County
202002,44.1,2020,MN-053,Hennepin County
202003,44.9,2020,MN-053,Hennepin County
202004,44.8,2020,MN-053,Hennepin County
202005,45.1,2020,MN-053,Hennepin County
202006,45.5,2020,MN-053,Hennepin County
202007,45.6,2020,MN-053,Hennepin County
202008,45.8,2020,MN-053,Hennepin County
202009,45.4,2020,MN-053,Hennepin County
202010,45.2,2020,MN-053,Hennepin County
202011,45.9,2020,MN-053,Hennepin County
202012,46.2,2020,MN-053,Hennepin County
202101,46.3,2021,MN-053,Hennepin County
202102,45.6,2021,MN-053,Hennepin County
202103,45.9,2021,MN-053,Hennepin County
202104,46.0,2021,MN-053,Hennepin County
202105,46.1,2021,MN-053,Hennepin County
202106,46.4,2021,MN-053,Hennepin County
202107,46.3,2021,MN-053,Hennepin County
202108,46.4,2021,MN-053,Hennepin County
202109,46.8,2021,MN-053,Hennepin County
202110,47.8,2021,MN-053,Hennepin County
202111,47.6,2021,MN-053,Hennepin County
202112,47.5,2021,MN-053,Hennepin County
202201,46.5,2022,MN-053,Hennepin County
202202,46.7,2022,MN-053,Hennepin County
202203,45.9,2022,MN-053,Hennepin County
202204,45.4,2022,MN-053,Hennepin County
202205,45.5,2022,MN-053,Hennepin County
202206,45.2,2022,MN-053,Hennepin County
202207,45.2,2022,MN-053,Hennepin County
202208,45.0,2022,MN-053,Hennepin County
202209,45.0,2022,MN-053,Hennepin County
202210,44.7,2022,MN-053,Hennepin County
202211,44.6,2022,MN-053,Hennepin County
202212,44.0,2022,MN-053,Hennepin County
202301,44.9,2023,MN-053,Hennepin County
202302,45.4,2023,MN-053,Hennepin County
202303,45.2,2023,MN-053,Hennepin County
202304,45.5,2023,MN-053,Hennepin County
202305,45.8,2023,MN-053,Hennepin County
202306,45.9,2023,MN-053,Hennepin County
202307,45.7,2023,MN-053,Hennepin County
202308,45.9,2023,MN-053,Hennepin County
202309,46.1,2023,MN-053,Hennepin County
202310,46.2,2023,MN-053,Hennepin County
202311,46.4,2023,MN-053,Hennepin County
202312,47.7,2023,MN-053,Hennepin County
201101,46.8,2011,MN-055,Houston County
201102,46.9,2011,MN-055,Houston County
201103,46.2,2011,MN-055,Houston County
201104,45.5,2011,MN-055,Houston County
201105,45.3,2011,MN-055,Houston County
201106,45.3,2011,MN-055,Houston County
201107,45.5,2011,MN-055,Houston County
201108,45.2,2011,MN-055,Houston County
201109,45.2,2011,MN-055,Houston County
201110,45.1,2011,MN-055,Houston County
201111,45.3,2011,MN-055,Houston County
201112,46.2,2011,MN-055,Houston County
201201,47.0,2012,MN-055,Houston County
201202,47.7,2012,MN-055,Houston County
201203,49.3,2012,MN-055,Houston County
201204,49.6,2012,MN-055,Houston County
201205,50.1,2012,MN-055,Houston County
201206,50.3,2012,MN-055,Houston County
201207,50.4,2012,MN-055,Houston County
201208,50.3,2012,MN-055,Houston County
201209,50.4,2012,MN-055,Houston County
201210,50.0,2012,MN-055,Houston County
201211,49.9,2012,MN-055,Houston County
201212,49.8,2012,MN-055,Houston County
201301,49.4,2013,MN-055,Houston County
201302,48.7,2013,MN-055,Houston County
201303,46.8,2013,MN-055,Houston County
201304,46.1,2013,MN-055,Houston County
201305,45.6,2013,MN-055,Houston County
201306,45.3,2013,MN-055,Houston County
201307,44.8,2013,MN-055,Houston County
201308,44.9,2013,MN-055,Houston County
201309,45.2,2013,MN-055,Houston County
201310,45.3,2013,MN-055,Houston County
201311,44.9,2013,MN-055,Houston County
201312,44.0,2013,MN-055,Houston County
201401,43.1,2014,MN-055,Houston County
201402,42.2,2014,MN-055,Houston County
201403,42.2,2014,MN-055,Houston County
201404,42.4,2014,MN-055,Houston County
201405,42.5,2014,MN-055,Houston County
201406,42.8,2014,MN-055,Houston County
201407,42.5,2014,MN-055,Houston County
201408,42.6,2014,MN-055,Houston County
201409,42.3,2014,MN-055,Houston County
201410,42.2,2014,MN-055,Houston County
201411,41.8,2014,MN-055,Houston County
201412,42.8,2014,MN-055,Houston County
201501,43.6,2015,MN-055,Houston County
201502,43.7,2015,MN-055,Houston County
201503,44.4,2015,MN-055,Houston County
201504,44.8,2015,MN-055,Houston County
201505,44.9,2015,MN-055,Houston County
201506,44.7,2015,MN-055,Houston County
201507,44.9,2015,MN-055,Houston County
201508,44.7,2015,MN-055,Houston County
201509,45.2,2015,MN-055,Houston County
201510,45.5,2015,MN-055,Houston County
201511,46.7,2015,MN-055,Houston County
201512,47.2,2015,MN-055,Houston County
